OID_,DEM_Large_S3_Clip6b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
11555,-13,-4.965911691150471,18.030635927536480,-13.2418480,-1.3286140,32.5044861,2.1776612
11556,-13,-4.958455051150471,18.030635927536480,-13.2427998,-1.3405143,32.3613510,2.2246077
11557,-13,-4.950998411150471,18.030635927536480,-13.2436810,-1.3414453,32.2180557,2.2682281
11558,-13,-4.943541771150471,18.030635927536480,-13.2444944,-1.3312262,32.0767899,2.3089321
11559,-13,-4.936085131150471,18.030635927536480,-13.2452459,-1.3140315,31.9392128,2.3468792
11560,-13,-4.928628491150471,18.030635927536480,-13.2459440,-1.2962803,31.8014965,2.3820362
11561,-13,-4.921171851150471,18.030635927536480,-13.2465935,-1.2798349,31.6604786,2.4142613
11562,-13,-4.913715211150471,18.030635927536480,-13.2472019,-1.2674657,31.5114231,2.4433558
11563,-13,-4.906258571150471,18.030635927536480,-13.2477722,-1.2577307,31.3497410,2.4691229
11564,-13,-4.898801931150471,18.030635927536480,-13.2483082,-1.2450057,31.1696529,2.4912705
11565,-13,-4.891345291150471,18.030635927536480,-13.2488127,-1.2300633,30.9700794,2.5092804
11566,-13,-4.883888651150471,18.030635927536480,-13.2492886,-1.2177631,30.7497940,2.5224609
11567,-13,-4.876432011150471,18.030635927536480,-13.2497387,-1.2108734,30.5089855,2.5299680
11568,-13,-4.868975371150471,18.030635927536480,-13.2501631,-1.2135997,30.2467575,2.5308442
11569,-13,-4.861518731150471,18.030635927536480,-13.2505589,-1.2262836,29.9641838,2.5241926
11570,-13,-4.854062091150471,18.030635927536480,-13.2509203,-1.2441468,29.6639385,2.5092561
11571,-13,-4.846605451150471,18.030635927536480,-13.2512436,-1.2619108,29.3515244,2.4854293
11572,-13,-4.839148811150471,18.030635927536480,-13.2515202,-1.2793798,29.0321693,2.4523320
11573,-13,-4.831692171150471,18.030635927536480,-13.2517443,-1.2935252,28.7098331,2.4099042
11574,-13,-4.824235531150471,18.030635927536480,-13.2519102,-1.3041129,28.3917160,2.3585410
11575,-13,-4.816778891150471,18.030635927536480,-13.2520103,-1.3100377,28.0841866,2.2992432
11576,-13,-4.809322251150471,18.030635927536480,-13.2520409,-1.3122431,27.7936668,2.2336233
11577,-13,-4.801865611150471,18.030635927536480,-13.2519970,-1.3098226,27.5234604,2.1638486
11578,-13,-4.794408971150471,18.030635927536480,-13.2518749,-1.3049309,27.2785244,2.0923810
11579,-13,-4.786952331150471,18.030635927536480,-13.2516718,-1.2951428,27.0582142,2.0217111
11580,-13,-4.779495691150471,18.030635927536480,-13.2513866,-1.2798016,26.8640385,1.9542147
11581,-13,-4.772039051150471,18.030635927536480,-13.2510185,-1.2592382,26.6921673,1.8916770
11582,-13,-4.764582411150471,18.030635927536480,-13.2505684,-1.2428433,26.5405636,1.8350121
11583,-13,-4.757125771150471,18.030635927536480,-13.2500391,-1.2280335,26.4066181,1.7843846
11584,-13,-4.749669131150471,18.030635927536480,-13.2494307,-1.2147719,26.2867165,1.7394325
11585,-13,-4.742212491150472,18.030635927536480,-13.2487459,-1.2024016,26.1740360,1.6992478
11586,-13,-4.734755851150471,18.030635927536480,-13.2479858,-1.1954416,26.0647583,1.6625797
11587,-13,-4.727299211150472,18.030635927536480,-13.2471542,-1.1911604,25.9546299,1.6281635
11588,-13,-4.719842571150471,18.030635927536480,-13.2462502,-1.1839793,25.8371315,1.5947999
11589,-13,-4.712385931150472,18.030635927536480,-13.2452774,-1.1720097,25.7065449,1.5616163
11590,-13,-4.704929291150471,18.030635927536480,-13.2442379,-1.1585629,25.5571136,1.5282116
11591,-13,-4.697472651150472,18.030635927536480,-13.2431345,-1.1455312,25.3899345,1.4946451
11592,-13,-4.690016011150472,18.030635927536480,-13.2419710,-1.1324568,25.1966286,1.4616219
11593,-13,-4.682559371150472,18.030635927536480,-13.2407494,-1.1173297,24.9817810,1.4301761
11594,-13,-4.675102731150472,18.030635927536480,-13.2394714,-1.0996692,24.7410564,1.4012696
11595,-13,-4.667646091150472,18.030635927536480,-13.2381411,-1.0777707,24.4728870,1.3753371
11596,-13,-4.660189451150472,18.030635927536480,-13.2367601,-1.0535369,24.1775036,1.3521035
11597,-13,-4.652732811150472,18.030635927536480,-13.2353325,-1.0270735,23.8538742,1.3304648
11598,-13,-4.645276171150472,18.030635927536480,-13.2338629,-1.0063418,23.5003777,1.3084458
11599,-13,-4.637819531150472,18.030635927536480,-13.2323542,-0.9980955,23.1233635,1.2833496
11600,-13,-4.630362891150472,18.030635927536480,-13.2308073,-1.0017614,22.7302628,1.2518466
11601,-13,-4.622906251150471,18.030635927536480,-13.2292242,-1.0204729,22.3284302,1.2105211
11602,-13,-4.615449611150471,18.030635927536480,-13.2276011,-1.0486794,21.9271240,1.1563029
11603,-13,-4.607992971150471,18.030635927536480,-13.2259369,-1.0860237,21.5348911,1.0867165
11604,-13,-4.600536331150471,18.030635927536480,-13.2242279,-1.1309305,21.1597881,1.0019050
11605,-13,-4.593079691150471,18.030635927536480,-13.2224693,-1.1872232,20.8147621,0.9060471
11606,-13,-4.585623051150471,18.030635927536480,-13.2206573,-1.2471980,20.5125828,0.8071085
11607,-13,-4.578166411150471,18.030635927536480,-13.2187843,-1.3166136,20.2666149,0.7181602
11608,-13,-4.570709771150471,18.030635927536480,-13.2168446,-1.3851291,20.0960026,0.6562315
11609,-13,-4.563253131150471,18.030635927536480,-13.2148285,-1.4377185,20.0111866,0.6357055
11610,-13,-4.555796491150471,18.030635927536480,-13.2127304,-1.4675148,20.0005341,0.6579222
11611,-13,-4.548339851150471,18.030635927536480,-13.2105465,-1.4762152,20.0644855,0.7080358
11612,-13,-4.540883211150471,18.030635927536480,-13.2082748,-1.4557726,20.1927490,0.7658780
11613,-13,-4.533426571150471,18.030635927536480,-13.2059145,-1.4031349,20.3630257,0.8147948
11614,-13,-4.525969931150471,18.030635927536480,-13.2034702,-1.3182316,20.5592518,0.8444005
11615,-13,-4.518513291150471,18.030635927536480,-13.2009478,-1.2040970,20.7556248,0.8527824
11616,-13,-4.511056651150471,18.030635927536480,-13.1983557,-1.0642902,20.9327984,0.8457482
11617,-13,-4.503600011150471,18.030635927536480,-13.1957054,-0.9019106,21.0746498,0.8356819
11618,-13,-4.496143371150471,18.030635927536480,-13.1930103,-0.7111542,21.1595211,0.8401824
11619,-13,-4.488686731150471,18.030635927536480,-13.1902838,-0.5061241,21.1612339,0.8761271
11620,-13,-4.481230091150471,18.030635927536480,-13.1875467,-0.2980088,21.0768776,0.9509779
11621,-13,-4.473773451150471,18.030635927536480,-13.1848116,-0.0899129,20.9140568,1.0591112
11622,-13,-4.466316811150471,18.030635927536480,-13.1820965,0.1221413,20.6607609,1.1872144
11623,-13,-4.458860171150471,18.030635927536480,-13.1794167,0.3267015,20.3171997,1.3203971
11624,-13,-5.323830411150471,18.023179287536479,-13.1781101,-0.8900577,12.7182961,1.0846837
11625,-13,-5.316373771150471,18.023179287536479,-13.1787558,-0.8164341,12.9102230,1.1410346
11626,-13,-5.308917131150471,18.023179287536479,-13.1793661,-0.7380403,13.1474876,1.2095425
11627,-13,-5.301460491150471,18.023179287536479,-13.1799498,-0.6477283,13.4309988,1.2853525
11628,-13,-5.294003851150471,18.023179287536479,-13.1805134,-0.5434712,13.7578773,1.3650000
11629,-13,-5.286547211150471,18.023179287536479,-13.1810656,-0.4245425,14.1290693,1.4468930
11630,-13,-5.279090571150471,18.023179287536479,-13.1816168,-0.2938173,14.5419645,1.5307343
11631,-13,-5.271633931150471,18.023179287536479,-13.1821795,-0.1669225,14.9984226,1.6172333
11632,-13,-5.264177291150471,18.023179287536479,-13.1827650,-0.0533207,15.4941092,1.7078644
11633,-13,-5.256720651150471,18.023179287536479,-13.1833820,0.0420326,16.0233364,1.8042693
11634,-13,-5.249264011150471,18.023179287536479,-13.1840372,0.1248917,16.5869446,1.9073907
11635,-13,-5.241807371150471,18.023179287536479,-13.1847353,0.1979620,17.1854229,2.0170557
11636,-13,-5.234350731150471,18.023179287536479,-13.1854801,0.2688629,17.8234119,2.1314015
11637,-13,-5.226894091150471,18.023179287536479,-13.1862764,0.3365137,18.5029659,2.2472861
11638,-13,-5.219437451150471,18.023179287536479,-13.1871290,0.3962575,19.2311668,2.3608782
11639,-13,-5.211980811150471,18.023179287536479,-13.1880436,0.4379668,20.0068569,2.4680798
11640,-13,-5.204524171150471,18.023179287536479,-13.1890230,0.4571722,20.8233967,2.5646009
11641,-13,-5.197067531150471,18.023179287536479,-13.1900702,0.4540890,21.6724529,2.6460376
11642,-13,-5.189610891150471,18.023179287536479,-13.1911840,0.4393731,22.5431404,2.7080092
11643,-13,-5.182154251150471,18.023179287536479,-13.1923637,0.4222736,23.4289036,2.7461417
11644,-13,-5.174697611150471,18.023179287536479,-13.1936092,0.4066559,24.3266354,2.7568719
11645,-13,-5.167240971150471,18.023179287536479,-13.1949234,0.3873133,25.2318211,2.7379854
11646,-13,-5.159784331150471,18.023179287536479,-13.1963062,0.3590840,26.1332989,2.6887903
11647,-13,-5.152327691150471,18.023179287536479,-13.1977615,0.3087574,27.0211105,2.6099300
11648,-13,-5.144871051150471,18.023179287536479,-13.1992884,0.2358755,27.8742828,2.5033004
11649,-13,-5.137414411150471,18.023179287536479,-13.2008810,0.1465551,28.6778259,2.3720112
11650,-13,-5.129957771150471,18.023179287536479,-13.2025328,0.0538716,29.4227638,2.2205842
11651,-13,-5.122501131150471,18.023179287536479,-13.2042351,-0.0421178,30.1051846,2.0549836
11652,-13,-5.115044491150471,18.023179287536479,-13.2059803,-0.1326647,30.7234211,1.8825964
11653,-13,-5.107587851150471,18.023179287536479,-13.2077589,-0.2235747,31.2799988,1.7117465
11654,-13,-5.100131211150471,18.023179287536479,-13.2095642,-0.3169302,31.7763844,1.5507326
11655,-13,-5.092674571150471,18.023179287536479,-13.2113857,-0.4163725,32.2086449,1.4075963
11656,-13,-5.085217931150471,18.023179287536479,-13.2132139,-0.5126762,32.5796242,1.2896996
11657,-13,-5.077761291150471,18.023179287536479,-13.2150364,-0.6061634,32.8907433,1.2031500
11658,-13,-5.070304651150471,18.023179287536479,-13.2168436,-0.6891354,33.1438942,1.1516333
11659,-13,-5.062848011150471,18.023179287536479,-13.2186232,-0.7581565,33.3474121,1.1355327
11660,-13,-5.055391371150471,18.023179287536479,-13.2203703,-0.8117171,33.5097046,1.1513753
11661,-13,-5.047934731150471,18.023179287536479,-13.2220793,-0.8582214,33.6348495,1.1926546
11662,-13,-5.040478091150471,18.023179287536479,-13.2237444,-0.9019795,33.7259750,1.2519292
11663,-13,-5.033021451150471,18.023179287536479,-13.2253637,-0.9469769,33.7830925,1.3223950
11664,-13,-5.025564811150471,18.023179287536479,-13.2269306,-0.9907969,33.8046722,1.3986475
11665,-13,-5.018108171150471,18.023179287536479,-13.2284403,-1.0308713,33.7930374,1.4769917
11666,-13,-5.010651531150471,18.023179287536479,-13.2298880,-1.0664350,33.7503433,1.5550559
11667,-13,-5.003194891150471,18.023179287536479,-13.2312698,-1.0967537,33.6829414,1.6312351
11668,-13,-4.995738251150471,18.023179287536479,-13.2325830,-1.1204920,33.5960007,1.7043610
11669,-13,-4.988281611150471,18.023179287536479,-13.2338266,-1.1420165,33.4975243,1.7736192
11670,-13,-4.980824971150471,18.023179287536479,-13.2350016,-1.1659194,33.3888092,1.8385816
11671,-13,-4.973368331150471,18.023179287536479,-13.2361059,-1.1919523,33.2735939,1.8991876
11672,-13,-4.965911691150471,18.023179287536479,-13.2371397,-1.2144866,33.1516304,1.9556950
11673,-13,-4.958455051150471,18.023179287536479,-13.2381020,-1.2302903,33.0284462,2.0086687
11674,-13,-4.950998411150471,18.023179287536479,-13.2389946,-1.2345004,32.9042244,2.0588162
11675,-13,-4.943541771150471,18.023179287536479,-13.2398214,-1.2273089,32.7825470,2.1066692
11676,-13,-4.936085131150471,18.023179287536479,-13.2405882,-1.2119122,32.6618996,2.1524794
11677,-13,-4.928628491150471,18.023179287536479,-13.2413015,-1.1960444,32.5413132,2.1962845
11678,-13,-4.921171851150471,18.023179287536479,-13.2419701,-1.1813422,32.4157448,2.2380440
11679,-13,-4.913715211150471,18.023179287536479,-13.2425985,-1.1705729,32.2815704,2.2776384
11680,-13,-4.906258571150471,18.023179287536479,-13.2431936,-1.1618334,32.1312904,2.3148859
11681,-13,-4.898801931150471,18.023179287536479,-13.2437572,-1.1543170,31.9607716,2.3495259
11682,-13,-4.891345291150471,18.023179287536479,-13.2442942,-1.1451001,31.7683811,2.3810613
11683,-13,-4.883888651150471,18.023179287536479,-13.2448072,-1.1401801,31.5522919,2.4087496
11684,-13,-4.876432011150471,18.023179287536479,-13.2452974,-1.1421276,31.3116684,2.4315884
11685,-13,-4.868975371150471,18.023179287536479,-13.2457657,-1.1551884,31.0462399,2.4483368
11686,-13,-4.861518731150471,18.023179287536479,-13.2462091,-1.1784632,30.7579632,2.4577460
11687,-13,-4.854062091150471,18.023179287536479,-13.2466211,-1.2080036,30.4479809,2.4586499
11688,-13,-4.846605451150471,18.023179287536479,-13.2469969,-1.2376188,30.1215019,2.4499474
11689,-13,-4.839148811150471,18.023179287536479,-13.2473269,-1.2646487,29.7828407,2.4307253
11690,-13,-4.831692171150471,18.023179287536479,-13.2476053,-1.2899907,29.4386044,2.4004378
11691,-13,-4.824235531150471,18.023179287536479,-13.2478237,-1.3107089,29.0938740,2.3590255
11692,-13,-4.816778891150471,18.023179287536479,-13.2479773,-1.3246604,28.7569828,2.3070333
11693,-13,-4.809322251150471,18.023179287536479,-13.2480574,-1.3310864,28.4356289,2.2456825
11694,-13,-4.801865611150471,18.023179287536479,-13.2480612,-1.3323314,28.1358604,2.1768625
11695,-13,-4.794408971150471,18.023179287536479,-13.2479849,-1.3265933,27.8615131,2.1029255
11696,-13,-4.786952331150471,18.023179287536479,-13.2478247,-1.3119572,27.6156273,2.0264471
11697,-13,-4.779495691150471,18.023179287536479,-13.2475786,-1.2896148,27.3968067,1.9500569
11698,-13,-4.772039051150471,18.023179287536479,-13.2472477,-1.2626972,27.2033100,1.8759764
11699,-13,-4.764582411150471,18.023179287536479,-13.2468338,-1.2350957,27.0338917,1.8057997
11700,-13,-4.757125771150471,18.023179287536479,-13.2463388,-1.2079172,26.8853359,1.7404730
11701,-13,-4.749669131150471,18.023179287536479,-13.2457638,-1.1809130,26.7526894,1.6804316
11702,-13,-4.742212491150472,18.023179287536479,-13.2451115,-1.1544137,26.6309128,1.6256533
11703,-13,-4.734755851150471,18.023179287536479,-13.2443857,-1.1324006,26.5128593,1.5757756
11704,-13,-4.727299211150472,18.023179287536479,-13.2435884,-1.1139722,26.3925438,1.5304030
11705,-13,-4.719842571150471,18.023179287536479,-13.2427225,-1.0927572,26.2648830,1.4890797
11706,-13,-4.712385931150472,18.023179287536479,-13.2417898,-1.0694572,26.1208019,1.4515462
11707,-13,-4.704929291150471,18.023179287536479,-13.2407951,-1.0469408,25.9552250,1.4178833
11708,-13,-4.697472651150472,18.023179287536479,-13.2397413,-1.0253246,25.7656307,1.3884342
11709,-13,-4.690016011150472,18.023179287536479,-13.2386312,-1.0059701,25.5494652,1.3639743
11710,-13,-4.682559371150472,18.023179287536479,-13.2374678,-0.9856313,25.3076954,1.3452672
11711,-13,-4.675102731150472,18.023179287536479,-13.2362537,-0.9639471,25.0371342,1.3326014
11712,-13,-4.667646091150472,18.023179287536479,-13.2349911,-0.9403561,24.7372551,1.3254488
11713,-13,-4.660189451150472,18.023179287536479,-13.2336836,-0.9164838,24.4108505,1.3224014
11714,-13,-4.652732811150472,18.023179287536479,-13.2323341,-0.8889530,24.0541649,1.3211541
11715,-13,-4.645276171150472,18.023179287536479,-13.2309465,-0.8681424,23.6684856,1.3186322
11716,-13,-4.637819531150472,18.023179287536479,-13.2295237,-0.8613102,23.2604752,1.3113705
11717,-13,-4.630362891150472,18.023179287536479,-13.2280684,-0.8686576,22.8379936,1.2955922
11718,-13,-4.622906251150471,18.023179287536479,-13.2265778,-0.8893721,22.4070969,1.2675366
11719,-13,-4.615449611150471,18.023179287536479,-13.2250528,-0.9212995,21.9778481,1.2239330
11720,-13,-4.607992971150471,18.023179287536479,-13.2234879,-0.9643260,21.5583801,1.1622397
11721,-13,-4.600536331150471,18.023179287536479,-13.2218819,-1.0157901,21.1550980,1.0823437
11722,-13,-4.593079691150471,18.023179287536479,-13.2202282,-1.0798932,20.7817421,0.9878802
11723,-13,-4.585623051150471,18.023179287536479,-13.2185221,-1.1514782,20.4510193,0.8859624
11724,-13,-4.578166411150471,18.023179287536479,-13.2167559,-1.2324482,20.1754265,0.7886234
11725,-13,-4.570709771150471,18.023179287536479,-13.2149229,-1.3117709,19.9751415,0.7125184
11726,-13,-4.563253131150471,18.023179287536479,-13.2130127,-1.3775645,19.8600731,0.6746081
11727,-13,-4.555796491150471,18.023179287536479,-13.2110186,-1.4204640,19.8200188,0.6824935
11728,-13,-4.548339851150471,18.023179287536479,-13.2089367,-1.4413478,19.8549099,0.7266371
11729,-13,-4.540883211150471,18.023179287536479,-13.2067642,-1.4344629,19.9573727,0.7876226
11730,-13,-4.533426571150471,18.023179287536479,-13.2044992,-1.3947136,20.1096096,0.8470805
11731,-13,-4.525969931150471,18.023179287536479,-13.2021465,-1.3208954,20.2914715,0.8923718
11732,-13,-4.518513291150471,18.023179287536479,-13.1997099,-1.2169133,20.4793434,0.9193228
11733,-13,-4.511056651150471,18.023179287536479,-13.1971989,-1.0861344,20.6532936,0.9314011
11734,-13,-4.503600011150471,18.023179287536479,-13.1946239,-0.9299974,20.7947540,0.9377987
11735,-13,-4.496143371150471,18.023179287536479,-13.1919966,-0.7444512,20.8831692,0.9520805
11736,-13,-4.488686731150471,18.023179287536479,-13.1893349,-0.5453338,20.8907547,0.9879519
11737,-13,-4.481230091150471,18.023179287536479,-13.1866541,-0.3428221,20.8172989,1.0533184
11738,-13,-4.473773451150471,18.023179287536479,-13.1839714,-0.1389951,20.6677475,1.1465262
11739,-13,-4.466316811150471,18.023179287536479,-13.1813011,0.0692388,20.4288979,1.2586007
11740,-13,-5.316373771150471,18.015722647536478,-13.1771355,-0.8531549,13.2087536,1.2037557
11741,-13,-5.308917131150471,18.015722647536478,-13.1777010,-0.7759526,13.4373922,1.2545254
11742,-13,-5.301460491150471,18.015722647536478,-13.1782360,-0.6875197,13.7072048,1.3110614
11743,-13,-5.294003851150471,18.015722647536478,-13.1787481,-0.5860649,14.0149307,1.3703461
11744,-13,-5.286547211150471,18.015722647536478,-13.1792469,-0.4687755,14.3594170,1.4311609
11745,-13,-5.279090571150471,18.015722647536478,-13.1797419,-0.3405150,14.7408390,1.4937164
11746,-13,-5.271633931150471,18.015722647536478,-13.1802464,-0.2165722,15.1582575,1.5594702
11747,-13,-5.264177291150471,18.015722647536478,-13.1807709,-0.1067709,15.6071968,1.6307455
11748,-13,-5.256720651150471,18.015722647536478,-13.1813231,-0.0157425,16.0878143,1.7101104
11749,-13,-5.249264011150471,18.015722647536478,-13.1819105,0.0624803,16.5987835,1.7993734
11750,-13,-5.241807371150471,18.015722647536478,-13.1825361,0.1305504,17.1433792,1.8991168
11751,-13,-5.234350731150471,18.015722647536478,-13.1832047,0.1996663,17.7253857,2.0081105
11752,-13,-5.226894091150471,18.015722647536478,-13.1839180,0.2678124,18.3538799,2.1234546
11753,-13,-5.219437451150471,18.015722647536478,-13.1846819,0.3313154,19.0321922,2.2412405
11754,-13,-5.211980811150471,18.015722647536478,-13.1855011,0.3795190,19.7603855,2.3571696
