OID_,DEM_Large_S3_RegL1,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1359,-13,-2.967532171150471,19.753119767536482,-13.0074778,0.0027273,27.2727280,3.2652061,2.8353534,3.0000000,4.6980305,1.0127393,7.3887305,0.9726760,26.8631992
1360,-13,-2.960075531150471,19.753119767536482,-13.0071974,0.0025620,25.6198349,-3.0390930,0.5249261,4.0000000,2.3185253,1.0147889,8.8742294,-1.2686732,7.6320510
1361,-13,-2.952618891150471,19.753119767536482,-13.0069046,0.0023967,23.9669418,1.5228374,-1.8625103,4.0000000,-1.2074593,1.0159274,9.0965528,-2.5175614,11.2651711
1362,-13,-2.945162251150471,19.753119767536482,-13.0065975,0.0022314,23.1404953,1.4903820,-1.6921003,4.0000000,-0.7630220,1.0156846,8.4397726,-2.6211786,8.7079887
1363,-13,-2.937705611150471,19.753119767536482,-13.0062752,0.0019835,21.4876041,-3.5304015,-1.0439070,4.0000000,0.8654740,1.0140070,7.3313479,-2.9532883,11.6670141
1364,-13,-2.930248971150471,19.753119767536482,-13.0059328,0.0015702,19.0082645,-2.3260808,-1.5760337,4.0000000,-1.3899868,1.0103651,6.4701686,-1.7620806,14.9503851
1365,-13,-2.922792331150471,19.753119767536482,-13.0055666,0.0011570,16.5289249,6.7628546,-2.9214470,5.0000000,-3.8471284,1.0077527,4.5116110,-1.9957657,20.9395351
1366,-13,-2.915335691150471,19.753119767536482,-13.0051718,0.0007438,14.8760328,5.4481373,-2.4278159,4.0000000,-2.5145955,1.0080072,4.8499341,-2.3410366,12.8705788
1367,-13,-2.907879051150471,19.753119767536482,-13.0047455,0.0003306,13.2231407,0.0194218,-0.5993267,4.0000000,-1.0636986,1.0091091,6.3427176,-0.1349548,1.4467838
1368,-13,-2.900422411150471,19.753119767536482,-13.0042839,-0.0000826,11.5702477,-0.6565655,-0.6166438,4.0000000,-1.6346768,1.0108343,8.1746607,0.4013892,3.0063517
1369,-13,-2.892965771150471,19.753119767536482,-13.0037842,-0.0006612,9.0909090,-7.5912318,-3.0298641,4.0000000,-6.9832740,1.0175326,8.0373812,0.9235461,54.9873772
1370,-13,-2.885509131150471,19.753119767536482,-13.0032473,-0.0013223,6.6115704,-0.2352157,-2.5963056,4.0000000,-3.3081598,1.0266550,12.0894089,-1.8844515,30.3873062
1371,-13,-2.878052491150471,19.753119767536482,-13.0026722,-0.0019008,4.1322312,-6.0490460,0.6163583,3.0000000,1.2342756,1.0225389,12.3289633,-0.0015588,15.0297022
1372,-13,-2.870595851150471,19.753119767536482,-13.0020609,-0.0025620,2.4793389,-6.4766989,0.2456755,3.0000000,2.7968516,1.0125633,9.5097160,-2.3055007,14.0244179
1373,-13,-2.863139211150471,19.753119767536482,-13.0014133,-0.0032231,0.8264463,3.4305000,-2.5134909,5.0000000,-0.8211802,1.0214499,8.3114462,-4.2058015,18.8331604
1374,-13,-2.855682571150471,19.753119767536482,-13.0007277,-0.0038843,0.0000000,-5.5693135,-0.4792215,3.0000000,-1.1101297,1.0234520,11.0606422,0.1516868,13.0461550
1375,-13,-2.848225931150471,19.753119767536482,-13.0000048,-0.0044628,0.0000000,-8.9132423,1.5605814,2.0000000,2.0309885,1.0103350,6.7204332,1.0901744,28.3811684
1376,-12,-2.840769291150471,19.753119767536482,-12.9992466,-0.0052893,0.0000000,-4.5747113,0.1946250,4.0000000,-1.8096927,1.0105158,6.2103429,2.1989427,9.5042810
1377,-12,-2.833312651150471,19.753119767536482,-12.9984560,0.0039669,41.3223152,-8.0146484,-2.2137899,4.0000000,0.1714588,1.0176108,8.9318314,-4.5990386,36.8802261
1378,-12,-2.825856011150471,19.753119767536482,-12.9976339,0.0032231,34.7107430,3.6035221,-3.4757371,4.0000000,-3.0262396,1.0123817,7.6207628,-3.9252343,42.4903259
1379,-12,-2.818399371150471,19.753119767536482,-12.9967813,0.0024793,28.0991745,5.4019027,-2.4140601,5.0000000,-2.2861700,1.0354177,11.1291256,-2.5419502,13.4521666
1380,-12,-2.810942731150471,19.753119767536482,-12.9958963,0.0017355,22.3140488,-19.0222569,0.2490170,4.0000000,-1.5521702,1.0573336,12.9480791,2.0502043,42.3551064
1381,-12,-2.803486091150471,19.753119767536482,-12.9949808,0.0009091,17.3553715,-26.8767433,-1.1910930,5.0000000,2.6634870,1.0347565,11.7465334,-5.0456729,63.8639565
1382,-12,-2.796029451150471,19.753119767536482,-12.9940319,-0.0002479,11.5702477,-11.2943239,-3.8535943,5.0000000,0.1049604,1.0266452,10.1452065,-7.8121486,85.3076935
1383,-12,-2.788572811150471,19.753119767536482,-12.9930544,-0.0014050,7.4380164,-17.9817524,-2.9022596,4.0000000,-3.1084380,1.0196185,9.6283751,-2.6960809,73.8021469
1384,-12,-2.781116171150471,19.753119767536482,-12.9920521,-0.0025620,4.1322312,-26.5378113,-1.4716632,4.0000000,-0.8722295,1.0044892,5.3462715,-2.0710969,62.7937775
1385,-12,-2.773659531150471,19.753119767536482,-12.9910326,-0.0038017,1.6528926,43.3441772,-6.5919309,4.0000000,-6.4680476,1.0086125,5.4318871,-6.7158136,88.6822052
1386,-12,-2.766202891150471,19.753119767536482,-12.9900017,-0.0050413,0.0000000,35.3310471,-6.3282657,4.0000000,-4.5077186,1.0280486,11.8683729,-8.1488123,95.5244446
1387,-12,-2.758746251150471,19.753119767536482,-12.9889660,0.0038843,43.8016510,17.5426998,-4.2049918,4.0000000,-3.8354917,1.0326552,13.5282164,-4.5744915,39.5599632
1388,-12,-2.751289611150471,19.753119767536482,-12.9879313,0.0028099,35.5371895,-14.7595673,2.2892833,5.0000000,-2.1419957,1.0310698,13.9286690,6.7205620,54.2525215
1389,-12,-2.743832971150471,19.753119767536482,-12.9869061,0.0016529,27.2727280,-42.0717087,3.4886789,3.0000000,-3.8761578,1.0250940,9.8331509,10.8535156,137.7612305
1390,-12,-2.736376331150471,19.753119767536482,-12.9858999,0.0004959,19.0082645,-50.1000557,0.1833285,4.0000000,1.9971564,1.0116740,9.1145525,-1.6304995,105.6039200
1391,-13,-3.183774731150471,19.745663127536481,-13.0034046,-0.0012397,0.0000000,-2.9176655,-1.5748233,4.0000000,-3.3327394,1.0069940,5.0025830,0.1830926,16.0841312
1392,-13,-3.176318091150471,19.745663127536481,-13.0038300,-0.0009091,0.8264463,0.2035485,-1.7233266,4.0000000,-3.3744698,1.0035716,3.5386126,-0.0721835,11.6040897
1393,-13,-3.168861451150471,19.745663127536481,-13.0042429,-0.0005785,2.4793389,0.9309114,-1.5466052,5.0000000,-2.7552650,1.0027905,4.0034513,-0.3379454,7.8187933
1394,-13,-3.161404811150471,19.745663127536481,-13.0046473,-0.0001653,4.1322312,-5.2385135,1.4655703,4.0000000,0.9448137,1.0064980,4.7355494,1.9863269,19.3101711
1395,-13,-3.153948171150471,19.745663127536481,-13.0050459,0.0001653,6.6115704,-1.9562423,1.8547964,3.0000000,2.7534766,1.0111746,6.8295784,0.9561163,18.2828102
1396,-13,-3.146491531150471,19.745663127536481,-13.0054417,0.0004132,9.0909090,1.5365207,2.3329613,5.0000000,1.2111627,1.0130848,7.2420340,3.4547598,19.1351452
1397,-13,-3.139034891150471,19.745663127536481,-13.0058384,0.0007438,11.5702477,4.2947202,3.5511978,3.0000000,0.6806193,1.0111299,7.3397841,6.4217758,42.5673409
1398,-13,-3.131578251150471,19.745663127536481,-13.0062399,0.0010744,14.0495872,10.9478312,3.9430110,4.0000000,3.2569473,1.0082538,6.6986175,4.6290751,41.2637138
1399,-13,-3.124121611150471,19.745663127536481,-13.0066471,0.0014050,17.3553715,-5.6743069,1.3961952,4.0000000,1.7924688,1.0118397,7.8440094,0.9999216,19.9236927
1400,-13,-3.116664971150471,19.745663127536481,-13.0070601,0.0019008,22.3140488,-2.6461504,0.6107911,4.0000000,0.6225774,1.0174698,8.1115799,0.5990049,7.0637674
1401,-13,-3.109208331150471,19.745663127536481,-13.0074749,0.0023967,27.2727280,-2.8620169,0.2317241,4.0000000,1.0037490,1.0192872,9.4993343,-0.5403008,6.2974515
1402,-13,-3.101751691150471,19.745663127536481,-13.0078869,0.0030579,33.0578499,-9.1678171,0.7132317,3.0000000,2.9673874,1.0213689,10.5594330,-1.5409240,22.0529938
1403,-13,-3.094295051150471,19.745663127536481,-13.0082893,0.0034711,37.1900826,-52.9705086,3.0630660,4.0000000,10.7866898,1.0346351,12.9848328,-4.6605577,164.7789154
1404,-13,-3.086838411150471,19.745663127536481,-13.0086746,0.0039669,41.3223152,-69.0605545,1.4870453,4.0000000,8.6935215,1.0779387,20.3238907,-5.7194309,198.3601379
1405,-13,-3.079381771150471,19.745663127536481,-13.0090361,-0.0056198,0.0000000,-3.4181349,-4.6537271,5.0000000,0.0258987,1.1034874,24.3608055,-9.3333530,114.1974030
1406,-13,-3.071925131150471,19.745663127536481,-13.0093660,-0.0052066,0.0000000,93.7166138,-9.9755030,4.0000000,-8.4493914,1.0809281,22.4757290,-11.5016155,279.1188660
1407,-13,-3.064468491150471,19.745663127536481,-13.0096560,-0.0047934,0.0000000,72.3356171,-9.4886570,4.0000000,-5.3717294,1.0661404,19.0617104,-13.6055851,249.5662842
1408,-13,-3.057011851150471,19.745663127536481,-13.0098991,-0.0044628,0.0000000,-17.7244434,-6.2839098,3.0000000,0.8790951,1.0704026,18.7523785,-13.4469147,217.4180908
1409,-13,-3.049555211150471,19.745663127536481,-13.0100880,-0.0042149,0.0000000,-1.0204771,-6.2250471,3.0000000,-1.9175239,1.0597925,18.1296844,-10.5325699,179.8386841
1410,-13,-3.042098571150471,19.745663127536481,-13.0102158,-0.0040496,0.0000000,31.0022221,-7.3295131,4.0000000,-5.2905440,1.0411873,17.0330143,-9.3684826,177.0600281
1411,-13,-3.034641931150471,19.745663127536481,-13.0102835,-0.0041322,0.0000000,5.4465046,-6.0698361,3.0000000,-1.5080523,1.0378805,14.2624359,-10.6316195,147.0770111
1412,-13,-3.027185291150471,19.745663127536481,-13.0102911,-0.0042975,0.0000000,14.1608791,-5.2082300,4.0000000,-4.0448484,1.0350329,13.2492456,-6.3716116,87.9525375
1413,-13,-3.019728651150471,19.745663127536481,-13.0102425,-0.0045455,0.0000000,18.3732548,-5.2541604,5.0000000,-3.9085968,1.0426011,12.3136282,-6.5997238,79.4915009
1414,-13,-3.012272011150471,19.745663127536481,-13.0101442,-0.0047107,0.0000000,1.9862025,-1.5355407,3.0000000,-2.1369667,1.0439149,14.7908192,-0.9341149,6.5460982
1415,-13,-3.004815371150471,19.745663127536481,-13.0100002,-0.0049587,0.0000000,-5.1172338,1.4561050,4.0000000,0.8475588,1.0344409,13.5003538,2.0646513,20.7216110
1416,-13,-2.997358731150471,19.745663127536481,-13.0098162,0.0047107,47.1074371,-0.4555696,0.7622732,4.0000000,-0.2416392,1.0407623,14.6839619,1.7661856,3.4706376
1417,-13,-2.989902091150471,19.745663127536481,-13.0096006,0.0043802,43.8016510,-0.3830849,1.0947387,4.0000000,1.0537518,1.0514289,14.7685738,1.1357255,6.3520460
1418,-13,-2.982445451150471,19.745663127536481,-13.0093575,0.0040496,40.4958687,13.5288668,4.0850053,4.0000000,5.7856746,1.0382028,12.5795183,2.3843355,45.2825661
1419,-13,-2.974988811150471,19.745663127536481,-13.0090942,0.0038017,38.0165291,18.8829861,4.8656569,3.0000000,6.6882362,1.0161250,9.4777327,3.0430777,61.2020111
1420,-13,-2.967532171150471,19.745663127536481,-13.0088139,0.0036364,36.3636360,15.9498653,4.3883119,3.0000000,4.6842237,1.0097870,8.8235292,4.0924006,47.4716911
1421,-13,-2.960075531150471,19.745663127536481,-13.0085192,0.0034711,34.7107430,7.6990724,3.0618920,4.0000000,2.5549479,1.0101230,7.1164746,3.5688365,22.7003174
1422,-13,-2.952618891150471,19.745663127536481,-13.0082111,0.0033058,33.0578499,-0.1702261,1.4423138,4.0000000,0.9155620,1.0128651,6.9566369,1.9690657,8.8756256
1423,-13,-2.945162251150471,19.745663127536481,-13.0078869,0.0032231,32.2314034,-3.6800292,0.8601699,5.0000000,-0.8832988,1.0153329,8.0894966,2.6036386,10.6174850
1424,-13,-2.937705611150471,19.745663127536481,-13.0075445,0.0030579,30.5785122,-5.5752873,1.9189094,3.0000000,-1.0599650,1.0161594,9.2038298,4.8977838,26.6409092
1425,-13,-2.930248971150471,19.745663127536481,-13.0071821,0.0027273,28.0991745,-15.0547342,1.1276680,5.0000000,-2.7858102,1.0154407,8.9094105,5.0411463,36.5074806
1426,-13,-2.922792331150471,19.745663127536481,-13.0067959,0.0023967,25.6198349,-27.2557030,0.0937226,3.0000000,-4.1667919,1.0149029,7.8970537,4.3542371,56.6409340
1427,-13,-2.915335691150471,19.745663127536481,-13.0063791,0.0019835,23.1404953,-5.1007853,0.4679277,5.0000000,-0.7908346,1.0144117,7.4869175,1.7266899,11.4221363
1428,-13,-2.907879051150471,19.745663127536481,-13.0059309,0.0015702,20.6611576,0.1770460,0.6413049,4.0000000,1.1190478,1.0129014,7.8585653,0.1635621,1.3649083
1429,-13,-2.900422411150471,19.745663127536481,-13.0054474,0.0011570,18.1818180,1.7043289,-2.0315204,3.0000000,-1.0322738,1.0116431,9.0612717,-3.0307670,13.5634022
1430,-13,-2.892965771150471,19.745663127536481,-13.0049257,0.0005785,14.8760328,14.9190073,-4.1776233,4.0000000,-5.6221409,1.0149868,10.1561527,-2.7331061,43.4118347
1431,-13,-2.885509131150471,19.745663127536481,-13.0043669,-0.0000826,11.5702477,24.9232616,-5.1729436,4.0000000,-5.1972122,1.0288297,12.3312902,-5.1486745,62.8774529
1432,-13,-2.878052491150471,19.745663127536481,-13.0037699,-0.0006612,8.2644625,-7.7435899,-1.6697935,4.0000000,0.5732101,1.0333302,13.8742971,-3.9127972,29.0212536
1433,-13,-2.870595851150471,19.745663127536481,-13.0031376,-0.0013223,5.7851238,-8.3632278,-1.1930941,5.0000000,1.3824098,1.0191251,10.0836287,-3.7685981,23.4618053
1434,-13,-2.863139211150471,19.745663127536481,-13.0024681,-0.0020661,3.3057852,-2.5307217,-0.5079026,5.0000000,0.1153633,1.0194621,9.0686989,-1.1311685,6.3746591
1435,-13,-2.855682571150471,19.745663127536481,-13.0017614,-0.0028099,1.6528926,-3.6726515,1.1868751,3.0000000,-0.4658242,1.0222474,12.0800161,2.8395743,13.8209076
1436,-13,-2.848225931150471,19.745663127536481,-13.0010176,-0.0034711,0.8264463,-0.6119226,3.2347167,4.0000000,3.0627799,1.0136440,9.1393118,3.4066534,45.2834778
1437,-13,-2.840769291150471,19.745663127536481,-13.0002375,-0.0042975,0.0000000,-15.7694407,-0.1452771,4.0000000,-4.0632687,1.0141065,10.1972075,3.7727144,33.7967186
1438,-12,-2.833312651150471,19.745663127536481,-12.9994240,-0.0050413,0.0000000,-43.4463196,0.0835344,4.0000000,-1.3981158,1.0296167,11.8966007,1.5651845,94.7883072
1439,-12,-2.825856011150471,19.745663127536481,-12.9985790,0.0042149,42.1487617,-21.5000095,-1.4723320,4.0000000,-1.9379787,1.0440055,10.1250610,-1.0066851,55.1134071
1440,-12,-2.818399371150471,19.745663127536481,-12.9977026,0.0034711,34.7107430,-6.5064516,-1.7912775,3.0000000,1.3200042,1.0266613,10.5185156,-4.9025593,26.8676109
1441,-12,-2.810942731150471,19.745663127536481,-12.9967947,0.0027273,28.0991745,-21.4359913,0.2500344,4.0000000,-0.4937548,1.0132415,11.1934662,0.9938236,46.5355415
1442,-12,-2.803486091150471,19.745663127536481,-12.9958553,0.0019008,22.3140488,-17.5999660,0.3145880,4.0000000,-2.5962467,1.0126479,5.4037743,3.2254226,36.2031479
1443,-12,-2.796029451150471,19.745663127536481,-12.9948835,0.0007438,15.7024794,-12.0567713,-2.6211655,4.0000000,-5.2843938,1.0200028,9.3632202,0.0420632,55.2403641
1444,-12,-2.788572811150471,19.745663127536481,-12.9938841,-0.0004132,10.7438021,-6.3003521,-0.9669208,4.0000000,-2.6418948,1.0198461,10.2845716,0.7080533,17.6623173
1445,-12,-2.781116171150471,19.745663127536481,-12.9928608,-0.0015702,6.6115704,-12.5401287,-0.3748181,4.0000000,-1.5191560,1.0044197,4.0391512,0.7695196,25.9072208
1446,-12,-2.773659531150471,19.745663127536481,-12.9918222,-0.0027273,3.3057852,12.0656319,-4.6896420,4.0000000,-1.5641088,1.0030487,3.9810915,-7.8151751,64.1743164
1447,-12,-2.766202891150471,19.745663127536481,-12.9907751,-0.0039669,0.8264463,14.3825073,-4.5110917,4.0000000,-2.1348512,1.0256017,11.2403946,-6.8873320,55.1216660
1448,-12,-2.758746251150471,19.745663127536481,-12.9897251,-0.0051240,0.0000000,-2.1600184,-1.0785537,5.0000000,-1.7187047,1.0396078,14.3420830,-0.4384027,10.3904705
1449,-12,-2.751289611150471,19.745663127536481,-12.9886789,0.0038017,42.1487617,-36.0519104,3.6228955,3.0000000,-3.1137800,1.0270545,11.8974552,10.3595715,131.4071350
1450,-12,-2.743832971150471,19.745663127536481,-12.9876451,0.0026446,33.0578499,-25.2238503,5.0023012,2.0000000,-0.1272945,1.0174571,7.5466185,10.1318970,154.0373688
1451,-13,-3.183774731150471,19.738206487536480,-13.0043068,-0.0004132,1.6528926,-1.4690053,-0.5095264,3.0000000,-1.6506393,1.0084903,6.4482260,0.6315864,4.1092534
1452,-13,-3.176318091150471,19.738206487536480,-13.0047579,-0.0000826,3.3057852,-2.5357127,-0.3272736,3.0000000,-1.8984089,1.0079483,5.8783555,1.2438618,5.6395197
1453,-13,-3.168861451150471,19.738206487536480,-13.0051975,0.0003306,5.7851238,-2.3885098,0.3100563,3.0000000,-1.2131696,1.0068387,4.2852821,1.8332821,5.2090640
1454,-13,-3.161404811150471,19.738206487536480,-13.0056267,0.0007438,8.2644625,0.0139019,2.0277855,4.0000000,3.0957654,1.0050737,6.2883954,0.9598057,16.9289494
1455,-13,-3.153948171150471,19.738206487536480,-13.0060501,0.0011570,11.5702477,-7.0307384,0.9355974,3.0000000,3.2213326,1.0114166,8.0240231,-1.3501377,18.4453487
1456,-13,-3.146491531150471,19.738206487536480,-13.0064707,0.0014876,14.8760328,-6.1391811,0.9589840,5.0000000,1.8786496,1.0203892,9.8601284,0.0393184,17.0487671
1457,-13,-3.139034891150471,19.738206487536480,-13.0068913,0.0018182,18.1818180,-2.0095119,0.9239391,3.0000000,-0.0008109,1.0274911,12.2139597,1.8486892,7.9789834
1458,-13,-3.131578251150471,19.738206487536480,-13.0073166,0.0021488,21.4876041,6.1203380,2.5319936,3.0000000,2.8286324,1.0345749,13.3954611,2.2353549,15.1740036
1459,-13,-3.124121611150471,19.738206487536480,-13.0077467,0.0025620,25.6198349,-0.0603482,1.6302285,3.0000000,0.0992776,1.0329720,11.4181328,3.1611795,11.2224436
1460,-13,-3.116664971150471,19.738206487536480,-13.0081825,0.0031405,31.4049587,-3.9519436,0.7580565,4.0000000,-0.4954224,1.0207936,10.7722778,2.0115354,10.8122501
1461,-13,-3.109208331150471,19.738206487536480,-13.0086193,0.0036364,36.3636360,-4.6855564,-0.0329186,4.0000000,-0.8094948,1.0106269,9.0025187,0.7436576,9.8550539
1462,-13,-3.101751691150471,19.738206487536480,-13.0090532,0.0042149,42.1487617,-11.1166840,2.9510541,4.0000000,6.6641374,1.0138716,8.2737808,-0.7620290,60.4740181
1463,-13,-3.094295051150471,19.738206487536480,-13.0094767,0.0046281,46.2809906,-41.2581596,5.0758710,4.0000000,11.4520493,1.0377667,12.6031733,-1.3003068,211.7309875
1464,-13,-3.086838411150471,19.738206487536480,-13.0098820,0.0050413,50.4132233,-36.8899536,0.2731178,3.0000000,0.9761440,1.0772244,20.8751545,-0.4299084,97.3441849
1465,-13,-3.079381771150471,19.738206487536480,-13.0102644,-0.0045455,0.0000000,30.6191158,-5.6066980,5.0000000,-5.6534185,1.0748081,20.5406971,-5.5599775,84.7712555
1466,-13,-3.071925131150471,19.738206487536480,-13.0106144,-0.0041322,0.8264463,120.0001526,-11.0529308,5.0000000,-11.6544781,1.0382426,14.4605656,-10.4513836,285.3705139
1467,-13,-3.064468491150471,19.738206487536480,-13.0109234,-0.0037190,1.6528926,59.2996712,-8.2241402,4.0000000,-5.4484749,1.0255226,12.6409521,-10.9998045,162.8718414
1468,-13,-3.057011851150471,19.738206487536480,-13.0111837,-0.0033058,2.4793389,13.4905415,-5.9480343,3.0000000,-1.3245057,1.0311544,13.2518673,-10.5715628,121.1586685
1469,-13,-3.049555211150471,19.738206487536480,-13.0113888,-0.0029752,3.3057852,10.5493860,-4.6892195,4.0000000,-2.4440145,1.0332243,13.1550512,-6.9344244,71.9526291
1470,-13,-3.042098571150471,19.738206487536480,-13.0115318,-0.0028099,3.3057852,38.2714424,-6.5683780,4.0000000,-5.4577198,1.0270545,10.0586662,-7.6790366,101.2531128
1471,-13,-3.034641931150471,19.738206487536480,-13.0116129,-0.0028926,3.3057852,11.1914473,-3.8136935,4.0000000,-2.2206366,1.0207371,10.6121206,-5.4067507,37.4745979
1472,-13,-3.027185291150471,19.738206487536480,-13.0116310,-0.0030579,3.3057852,18.8616371,-4.5610290,4.0000000,-4.1468043,1.0155407,9.4118843,-4.9752541,47.8227882
1473,-13,-3.019728651150471,19.738206487536480,-13.0115919,-0.0033058,3.3057852,7.3769851,-3.1511312,4.0000000,-2.4538167,1.0220064,10.5875111,-3.8484459,26.4292679
1474,-13,-3.012272011150471,19.738206487536480,-13.0114994,-0.0034711,3.3057852,-1.7655801,-0.1675372,3.0000000,-1.3227134,1.0371646,11.5528631,0.9876390,3.9911580
1475,-13,-3.004815371150471,19.738206487536480,-13.0113583,-0.0037190,3.3057852,-10.1280785,0.2370069,3.0000000,0.6932902,1.0325466,10.0122023,-0.2192763,21.7918510
1476,-13,-2.997358731150471,19.738206487536480,-13.0111752,-0.0040496,3.3057852,1.1921238,-1.5880040,4.0000000,-2.5777900,1.0244591,12.0050240,-0.5982180,8.7265148
1477,-13,-2.989902091150471,19.738206487536480,-13.0109568,0.0055372,52.8925629,-0.3763964,0.6547621,4.0000000,-0.2273763,1.0352567,14.6221485,1.5369005,2.6472979
1478,-13,-2.982445451150471,19.738206487536480,-13.0107079,0.0051240,49.5867767,9.8082762,3.4357061,4.0000000,4.5803251,1.0382236,14.0789824,2.2910872,32.3206558
1479,-13,-2.974988811150471,19.738206487536480,-13.0104361,0.0047934,47.1074371,28.4090176,5.3556027,4.0000000,5.8700166,1.0343838,12.9121389,4.8411884,64.8690186
1480,-13,-2.967532171150471,19.738206487536480,-13.0101442,0.0045455,45.4545441,26.4071617,5.8303814,3.0000000,3.4569092,1.0319148,11.1731663,8.2038536,87.5494461
1481,-13,-2.960075531150471,19.738206487536480,-13.0098362,0.0043802,43.8016510,30.3580437,6.2108674,4.0000000,3.3880928,1.0197769,9.9526043,9.0336428,97.2206573
1482,-13,-2.952618891150471,19.738206487536480,-13.0095100,0.0042149,42.1487617,3.0360923,4.2104769,4.0000000,0.8229371,1.0125535,10.2928972,7.5980163,67.2447433
