OID_,RegN,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
144,-13,-4.533426571150471,20.088668567536480,-13.2522926,-0.0021488,0.0000000,-0.1317953,-0.2296515,4.0000000,-0.3352228,1.0046320,5.5120854,-0.1240803,0.4843509
145,-13,-4.525969931150471,20.088668567536480,-13.2530069,-0.0012397,0.0000000,-0.0359476,-0.3252107,4.0000000,-0.3020035,1.0045567,5.4728689,-0.3484178,0.5037999
146,-13,-4.518513291150471,20.088668567536480,-13.2537088,-0.0003306,0.0000000,0.0838297,-0.4478491,4.0000000,-0.2948802,1.0043334,5.3412094,-0.6008180,0.6433492
147,-13,-4.511056651150471,20.088668567536480,-13.2543831,0.0000000,0.0000000,0.2359329,-0.5993720,4.0000000,-0.3140758,1.0039471,5.1026511,-0.8846682,0.9750823
148,-13,-4.503600011150471,20.088668567536480,-13.2550154,0.0000000,0.0000000,0.4317048,-0.7811360,4.0000000,-0.3650905,1.0033928,4.7361755,-1.1971815,1.5900340
149,-13,-4.496143371150471,20.088668567536480,-13.2555847,0.0000000,0.0000000,0.6797303,-0.9874643,4.0000000,-0.4520029,1.0026925,4.2203708,-1.5229257,2.5570564
150,-13,-4.488686731150471,20.088668567536480,-13.2560720,0.0000000,0.0000000,0.9721357,-1.1979288,4.0000000,-0.5889481,1.0019172,3.5524986,-1.8069093,3.8138933
151,-13,-4.481230091150471,20.088668567536480,-13.2564545,0.0000000,0.0000000,1.2870046,-1.3936026,4.0000000,-0.8216129,1.0011708,2.7560365,-1.9655923,5.2112041
152,-13,-4.473773451150471,20.088668567536480,-13.2567139,0.0000000,0.0000000,1.5913780,-1.5535897,5.0000000,-1.3337010,1.0005889,1.9084036,-1.7734783,6.4846697
153,-13,-4.466316811150471,20.088668567536480,-13.2568340,0.0000000,0.0000000,1.8383516,-1.6627210,5.0000000,-2.4571226,1.0002970,1.2740316,-0.8683197,7.3917828
154,-13,-4.458860171150471,20.088668567536480,-13.2568064,0.0000000,0.0000000,1.9898957,-1.7186005,5.0000000,-2.1316686,1.0003811,1.4601064,-1.3055325,7.8465915
155,-13,-4.451403531150471,20.088668567536480,-13.2566261,0.0000000,0.0000000,2.0375023,-1.7283590,4.0000000,-1.3306675,1.0008800,2.3236361,-2.1260505,7.8953156
156,-13,-4.443946891150471,20.088668567536480,-13.2562923,0.0000000,0.0000000,1.9531860,-1.6878747,4.0000000,-1.0562762,1.0017858,3.3771751,-2.3194730,7.5266752
157,-13,-4.436490251150471,20.088668567536480,-13.2558098,0.0000000,0.0000000,1.7225194,-1.5884711,4.0000000,-0.9360146,1.0030482,4.4486070,-2.2409275,6.7034292
158,-13,-4.429033611150471,20.088668567536480,-13.2551851,-0.0003306,0.0000000,1.3497285,-1.4269278,4.0000000,-0.8496774,1.0045580,5.4609256,-2.0041783,5.5146923
159,-13,-4.421576971150471,20.088668567536480,-13.2544336,-0.0009091,0.0000000,0.8661794,-1.2040498,4.0000000,-0.7662220,1.0061680,6.3661265,-1.6418777,4.1419721
160,-13,-4.414120331150471,20.088668567536480,-13.2535734,-0.0015702,0.0000000,0.3242163,-0.9273880,4.0000000,-0.6775184,1.0077111,7.1216273,-1.1772575,2.8650191
161,-13,-4.406663691150471,20.088668567536480,-13.2526283,-0.0023140,0.0000000,-0.2150444,-0.6086648,4.0000000,-0.5923530,1.0090207,7.7032142,-0.6249766,1.9819629
162,-13,-4.399207051150471,20.088668567536480,-13.2516260,-0.0030579,0.0000000,-0.7050922,-0.2659318,4.0000000,-0.5213629,1.0099797,8.0981998,-0.0105006,1.7680395
163,-13,-4.391750411150471,20.088668567536480,-13.2505951,-0.0038843,0.0000000,-1.1237966,0.0815108,4.0000000,-0.4809968,1.0105495,8.3161917,0.6440185,2.3684950
164,-13,-4.384293771150471,20.088668567536480,-13.2495642,0.0052893,52.8925629,-1.4807957,0.4166724,4.0000000,-0.4881112,1.0107874,8.3946896,1.3214560,3.7835891
165,-13,-4.376837131150471,20.088668567536480,-13.2485571,0.0044628,44.6280975,-1.8018916,0.7297956,4.0000000,-0.5487028,1.0107948,8.3795404,2.0082941,5.9031372
166,-13,-4.369380491150471,20.088668567536480,-13.2475996,0.0034711,36.3636360,-2.1202133,1.0152650,4.0000000,-0.6482358,1.0107307,8.3343382,2.6787658,8.5784149
167,-13,-4.361923851150471,20.088668567536480,-13.2467089,0.0024793,28.9256191,-2.4921632,1.2570843,3.0000000,-0.7476202,1.0107809,8.3266726,3.2617886,11.5746088
168,-13,-4.354467211150471,20.088668567536480,-13.2459030,0.0014876,21.4876041,-2.9896543,1.4401338,3.0000000,-0.7880468,1.0111526,8.4426403,3.6683145,14.6224709
169,-13,-4.347010571150471,20.088668567536480,-13.2451916,0.0007438,17.3553715,-3.6710203,1.5529366,4.0000000,-0.7267441,1.0120680,8.7636919,3.8326173,17.4613247
170,-13,-4.585623051150471,20.081211927536479,-13.2475891,0.0014876,14.8760328,0.0293823,-0.3530560,4.0000000,-0.6610153,1.0036614,4.8815174,-0.0450966,0.4494880
171,-13,-4.578166411150471,20.081211927536479,-13.2482243,0.0023967,23.9669418,-0.0401566,-0.2763417,4.0000000,-0.6106380,1.0036570,4.8771276,0.0579546,0.3941400
172,-13,-4.570709771150471,20.081211927536479,-13.2488623,0.0033058,33.0578499,-0.1122877,-0.1971577,4.0000000,-0.5530162,1.0037190,4.9195843,0.1587009,0.3878240
173,-13,-4.563253131150471,20.081211927536479,-13.2495089,0.0042149,42.1487617,-0.1671135,-0.1306737,5.0000000,-0.4870184,1.0038496,5.0066299,0.2256710,0.4101863
174,-13,-4.555796491150471,20.081211927536479,-13.2501698,-0.0048760,0.0000000,-0.1921777,-0.0918048,4.0000000,-0.4147910,1.0040212,5.1218567,0.2311814,0.4257840
175,-13,-4.548339851150471,20.081211927536479,-13.2508450,-0.0039669,0.0000000,-0.1884464,-0.0893329,4.0000000,-0.3421784,1.0041933,5.2365565,0.1635126,0.4164847
176,-13,-4.540883211150471,20.081211927536479,-13.2515335,-0.0030579,0.0000000,-0.1633642,-0.1207849,4.0000000,-0.2768439,1.0043244,5.3216562,0.0352741,0.3924615
177,-13,-4.533426571150471,20.081211927536479,-13.2522278,-0.0021488,0.0000000,-0.1220967,-0.1790610,4.0000000,-0.2228511,1.0043759,5.3571048,-0.1352710,0.3793058
178,-13,-4.525969931150471,20.081211927536479,-13.2529211,-0.0012397,0.0000000,-0.0630736,-0.2668086,4.0000000,-0.1894948,1.0043218,5.3302698,-0.3441224,0.4173575
179,-13,-4.518513291150471,20.081211927536479,-13.2536020,-0.0003306,0.0000000,0.0192685,-0.3833216,4.0000000,-0.1810083,1.0041326,5.2173123,-0.5856348,0.5557956
180,-13,-4.511056651150471,20.081211927536479,-13.2542582,0.0000000,0.0000000,0.1348107,-0.5325738,4.0000000,-0.2015901,1.0037928,5.0032043,-0.8635573,0.8727833
181,-13,-4.503600011150471,20.081211927536479,-13.2548742,0.0000000,0.0000000,0.2943103,-0.7127475,4.0000000,-0.2551171,1.0032932,4.6672626,-1.1703779,1.4539692
182,-13,-4.496143371150471,20.081211927536479,-13.2554312,0.0000000,0.0000000,0.5088320,-0.9193739,4.0000000,-0.3504228,1.0026499,4.1868176,-1.4883249,2.3774576
183,-13,-4.488686731150471,20.081211927536479,-13.2559080,0.0000000,0.0000000,0.7768895,-1.1330067,4.0000000,-0.5104746,1.0019263,3.5642741,-1.7555388,3.5978949
184,-13,-4.481230091150471,20.081211927536479,-13.2562838,0.0000000,0.0000000,1.0794102,-1.3335375,4.0000000,-0.8002829,1.0012281,2.8261204,-1.8667921,4.9717002
185,-13,-4.473773451150471,20.081211927536479,-13.2565384,0.0000000,0.0000000,1.3842285,-1.4998745,5.0000000,-1.4147671,1.0006832,2.0688946,-1.5849818,6.2456436
186,-13,-4.466316811150471,20.081211927536479,-13.2566557,0.0000000,0.0000000,1.6490796,-1.6193494,5.0000000,-2.4716170,1.0004151,1.5566503,-0.7670817,7.2057180
187,-13,-4.458860171150471,20.081211927536479,-13.2566261,0.0000000,0.0000000,1.8412386,-1.6908112,4.0000000,-2.3101454,1.0005147,1.7379862,-1.0714769,7.7710404
188,-13,-4.451403531150471,20.081211927536479,-13.2564449,0.0000000,0.0000000,1.9358745,-1.7169453,5.0000000,-1.5286193,1.0010271,2.5229185,-1.9052713,7.9481306
189,-13,-4.443946891150471,20.081211927536479,-13.2561092,0.0000000,0.0000000,1.9220537,-1.6974862,4.0000000,-1.1649747,1.0019543,3.5334799,-2.2299976,7.7266021
190,-13,-4.436490251150471,20.081211927536479,-13.2556219,-0.0000826,0.0000000,1.7673962,-1.6197600,4.0000000,-0.9969021,1.0032548,4.5944390,-2.2426181,7.0236902
191,-13,-4.429033611150471,20.081211927536479,-13.2549896,-0.0004959,0.0000000,1.4768416,-1.4807328,4.0000000,-0.8928475,1.0048311,5.6180916,-2.0686181,5.8957644
192,-13,-4.421576971150471,20.081211927536479,-13.2542248,-0.0011570,0.0000000,1.0750365,-1.2812325,4.0000000,-0.8039033,1.0065365,6.5472932,-1.7585617,4.5007291
193,-13,-4.414120331150471,20.081211927536479,-13.2533455,-0.0019008,0.0000000,0.6101042,-1.0312701,4.0000000,-0.7158822,1.0082030,7.3401070,-1.3466581,3.1135800
194,-13,-4.406663691150471,20.081211927536479,-13.2523737,-0.0027273,0.0000000,0.1281276,-0.7381141,4.0000000,-0.6261052,1.0096625,7.9674549,-0.8501229,1.9926208
195,-13,-4.399207051150471,20.081211927536479,-13.2513351,-0.0035537,0.0000000,-0.3254030,-0.4208883,4.0000000,-0.5448232,1.0107850,8.4145565,-0.2969535,1.4243492
196,-13,-4.391750411150471,20.081211927536479,-13.2502575,-0.0044628,0.0000000,-0.7277617,-0.0961061,4.0000000,-0.4818522,1.0115186,8.6874971,0.2896401,1.5666451
197,-13,-4.384293771150471,20.081211927536479,-13.2491665,0.0046281,46.2809906,-1.0855460,0.2183414,4.0000000,-0.4579522,1.0118877,8.8138390,0.8946349,2.4622960
198,-13,-4.376837131150471,20.081211927536479,-13.2480879,0.0036364,37.1900826,-1.4225749,0.5179102,4.0000000,-0.4821897,1.0119667,8.8304691,1.5180101,4.0584059
199,-13,-4.369380491150471,20.081211927536479,-13.2470436,0.0024793,28.0991745,-1.7714428,0.7961066,4.0000000,-0.5600320,1.0118943,8.7869148,2.1522450,6.2664800
200,-13,-4.361923851150471,20.081211927536479,-13.2460527,0.0013223,19.8347111,-2.1804285,1.0383042,4.0000000,-0.6819462,1.0118307,8.7399292,2.7585547,8.9153919
201,-13,-4.354467211150471,20.081211927536479,-13.2451324,0.0002479,12.3966942,-2.7175696,1.2266132,3.0000000,-0.8186622,1.0119766,8.7690268,3.2718885,11.7609301
202,-13,-4.347010571150471,20.081211927536479,-13.2442923,-0.0005785,8.2644625,-3.4313600,1.3562400,3.0000000,-0.9231201,1.0125613,8.9574318,3.6356001,14.6213379
203,-13,-4.339553931150471,20.081211927536479,-13.2435360,-0.0011570,6.6115704,-4.3126802,1.4304439,4.0000000,-0.9548581,1.0137672,9.3598175,3.8157458,17.3556690
204,-13,-4.585623051150471,20.073755287536478,-13.2475958,0.0014876,14.8760328,0.0764258,-0.3630600,5.0000000,-0.5939177,1.0036684,4.8858609,-0.1322023,0.3823768
205,-13,-4.578166411150471,20.073755287536478,-13.2482300,0.0023967,23.9669418,0.0153939,-0.2798555,5.0000000,-0.5278913,1.0036106,4.8450236,-0.0318197,0.2885863
206,-13,-4.570709771150471,20.073755287536478,-13.2488623,0.0033058,33.0578499,-0.0465511,-0.1936667,4.0000000,-0.4579830,1.0036249,4.8553348,0.0706497,0.2481497
207,-13,-4.563253131150471,20.073755287536478,-13.2494984,0.0042149,42.1487617,-0.0943320,-0.1199082,4.0000000,-0.3843754,1.0037112,4.9172540,0.1445591,0.2507877
208,-13,-4.555796491150471,20.073755287536478,-13.2501450,-0.0048760,0.0000000,-0.1210665,-0.0747180,4.0000000,-0.3110233,1.0038466,5.0090919,0.1615873,0.2690956
209,-13,-4.548339851150471,20.073755287536478,-13.2508039,-0.0039669,0.0000000,-0.1289696,-0.0634798,4.0000000,-0.2381325,1.0039893,5.1066761,0.1111730,0.2788133
210,-13,-4.540883211150471,20.073755287536478,-13.2514725,-0.0030579,0.0000000,-0.1238365,-0.0866441,4.0000000,-0.1744950,1.0040979,5.1815929,0.0012069,0.2825423
211,-13,-4.533426571150471,20.073755287536478,-13.2521467,-0.0021488,0.0000000,-0.1090544,-0.1383328,4.0000000,-0.1229380,1.0041420,5.2124372,-0.1537276,0.2995071
212,-13,-4.525969931150471,20.073755287536478,-13.2528191,-0.0012397,0.0000000,-0.0809953,-0.2180386,4.0000000,-0.0881356,1.0040957,5.1876082,-0.3479415,0.3570421
213,-13,-4.518513291150471,20.073755287536478,-13.2534800,-0.0003306,0.0000000,-0.0346637,-0.3279696,4.0000000,-0.0747173,1.0039268,5.0853448,-0.5812219,0.5048759
214,-13,-4.511056651150471,20.073755287536478,-13.2541170,0.0000000,0.0000000,0.0422262,-0.4725607,4.0000000,-0.0910130,1.0036185,4.8875370,-0.8541084,0.8153616
215,-13,-4.503600011150471,20.073755287536478,-13.2547150,0.0000000,0.0000000,0.1609244,-0.6499780,4.0000000,-0.1414917,1.0031644,4.5745625,-1.1584643,1.3770919
216,-13,-4.496143371150471,20.073755287536478,-13.2552567,0.0000000,0.0000000,0.3344665,-0.8542605,4.0000000,-0.2402920,1.0025746,4.1265407,-1.4682291,2.2626212
217,-13,-4.488686731150471,20.073755287536478,-13.2557201,0.0000000,0.0000000,0.5672387,-1.0674278,4.0000000,-0.4200950,1.0019053,3.5452502,-1.7147605,3.4388130
218,-13,-4.481230091150471,20.073755287536478,-13.2560835,0.0000000,0.0000000,0.8451808,-1.2679194,4.0000000,-0.7642409,1.0012623,2.8682213,-1.7715977,4.7575188
219,-13,-4.473773451150471,20.073755287536478,-13.2563295,0.0000000,0.0000000,1.1373761,-1.4364141,5.0000000,-1.4627872,1.0007682,2.2028296,-1.4100410,5.9963231
220,-13,-4.466316811150471,20.073755287536478,-13.2564402,0.0000000,0.0000000,1.4031088,-1.5610312,5.0000000,-2.4655435,1.0005392,1.8061066,-0.6565191,6.9604940
221,-13,-4.458860171150471,20.073755287536478,-13.2564068,0.0000000,0.0000000,1.6169617,-1.6428772,4.0000000,-2.3970029,1.0006664,2.0088770,-0.8887514,7.5869908
222,-13,-4.451403531150471,20.073755287536478,-13.2562218,0.0000000,0.0000000,1.7479973,-1.6821899,5.0000000,-1.6830170,1.0011972,2.7373719,-1.6813630,7.8588943
223,-13,-4.443946891150471,20.073755287536478,-13.2558832,0.0000000,0.0000000,1.7821014,-1.6776843,4.0000000,-1.2556659,1.0021423,3.7038639,-2.0997026,7.7470274
224,-13,-4.436490251150471,20.073755287536478,-13.2553921,-0.0001653,0.0000000,1.6886263,-1.6171131,4.0000000,-1.0361078,1.0034693,4.7436080,-2.1981184,7.1548424
225,-13,-4.429033611150471,20.073755287536478,-13.2547541,-0.0006612,0.0000000,1.4739658,-1.4983480,4.0000000,-0.9053536,1.0050889,5.7638955,-2.0913424,6.1193104
226,-13,-4.421576971150471,20.073755287536478,-13.2539806,-0.0014050,0.0000000,1.1533443,-1.3214428,4.0000000,-0.8058251,1.0068592,6.7021904,-1.8370606,4.7702203
227,-13,-4.414120331150471,20.073755287536478,-13.2530880,-0.0022314,0.0000000,0.7659723,-1.0956582,4.0000000,-0.7162511,1.0086138,7.5173407,-1.4750652,3.3554950
228,-13,-4.406663691150471,20.073755287536478,-13.2520971,-0.0031405,0.0000000,0.3534292,-0.8302476,4.0000000,-0.6298286,1.0101938,8.1776638,-1.0306666,2.1220889
229,-13,-4.399207051150471,20.073755287536478,-13.2510319,-0.0040496,0.0000000,-0.0452212,-0.5415400,4.0000000,-0.5487938,1.0114644,8.6698437,-0.5342863,1.3234841
230,-13,-4.391750411150471,20.073755287536478,-13.2499180,0.0050413,50.4132233,-0.4104566,-0.2473314,4.0000000,-0.4836782,1.0123600,8.9940529,-0.0109847,1.1258193
231,-13,-4.384293771150471,20.073755287536478,-13.2487803,0.0041322,41.3223152,-0.7513642,0.0428106,4.0000000,-0.4447008,1.0128841,9.1753006,0.5303221,1.5877838
232,-13,-4.376837131150471,20.073755287536478,-13.2476416,0.0030579,32.2314034,-1.0866804,0.3215194,4.0000000,-0.4463812,1.0130963,9.2405291,1.0894201,2.6989231
233,-13,-4.369380491150471,20.073755287536478,-13.2465239,0.0018182,23.1404953,-1.4460760,0.5846243,4.0000000,-0.4990591,1.0131024,9.2279205,1.6683077,4.4186311
234,-13,-4.361923851150471,20.073755287536478,-13.2454453,0.0004959,14.0495872,-1.8702096,0.8175471,4.0000000,-0.6084877,1.0130346,9.1865864,2.2435820,6.6289506
235,-13,-4.354467211150471,20.073755287536478,-13.2444220,-0.0006612,6.6115704,-2.4103255,1.0068201,4.0000000,-0.7652599,1.0130833,9.1805010,2.7789001,9.1542301
236,-13,-4.347010571150471,20.073755287536478,-13.2434635,-0.0015702,2.4793389,-3.1219876,1.1433958,3.0000000,-0.9472782,1.0134654,9.2915335,3.2340698,11.8336868
237,-13,-4.339553931150471,20.073755287536478,-13.2425747,-0.0022314,0.8264463,-4.0026236,1.2345150,3.0000000,-1.1113727,1.0143683,9.5785189,3.5804026,14.5776768
238,-13,-4.332097291150471,20.073755287536478,-13.2417545,-0.0028099,0.0000000,-5.0368814,1.2797397,4.0000000,-1.2323550,1.0159346,10.0721378,3.7918346,17.2733307
239,-13,-4.324640651150471,20.073755287536478,-13.2409992,-0.0034711,0.0000000,-6.1928887,1.2722938,4.0000000,-1.3242025,1.0183003,10.7830324,3.8687901,19.7594662
240,-13,-4.317184011150471,20.073755287536478,-13.2402983,-0.0042149,0.0000000,-7.4202428,1.2139759,4.0000000,-1.4273790,1.0215698,11.6992483,3.8553309,21.9821892
241,-13,-4.585623051150471,20.066298647536481,-13.2475700,0.0014876,14.8760328,0.1018077,-0.3741627,4.0000000,-0.5452107,1.0037367,4.9301658,-0.2031147,0.3636344
242,-13,-4.578166411150471,20.066298647536481,-13.2482061,0.0023967,23.9669418,0.0502941,-0.2888432,4.0000000,-0.4700935,1.0036222,4.8533707,-0.1075929,0.2380394
243,-13,-4.570709771150471,20.066298647536481,-13.2488356,0.0033058,33.0578499,-0.0012997,-0.1997826,4.0000000,-0.3930936,1.0035878,4.8300781,-0.0064717,0.1656960
244,-13,-4.563253131150471,20.066298647536481,-13.2494659,0.0042149,42.1487617,-0.0420577,-0.1226381,4.0000000,-0.3164337,1.0036274,4.8608742,0.0711574,0.1470681
245,-13,-4.555796491150471,20.066298647536481,-13.2501020,-0.0048760,0.0000000,-0.0675157,-0.0728277,4.0000000,-0.2418233,1.0037166,4.9244909,0.0961679,0.1589468
246,-13,-4.548339851150471,20.066298647536481,-13.2507467,-0.0039669,0.0000000,-0.0818879,-0.0564656,4.0000000,-0.1707016,1.0038232,4.9984097,0.0577704,0.1794408
247,-13,-4.540883211150471,20.066298647536481,-13.2514000,-0.0030579,0.0000000,-0.0902650,-0.0720747,4.0000000,-0.1062380,1.0039026,5.0549440,-0.0379113,0.2045500
248,-13,-4.533426571150471,20.066298647536481,-13.2520552,-0.0021488,0.0000000,-0.0942445,-0.1166955,4.0000000,-0.0539935,1.0039262,5.0746574,-0.1793974,0.2465749
249,-13,-4.525969931150471,20.066298647536481,-13.2527075,-0.0012397,0.0000000,-0.0897450,-0.1890973,4.0000000,-0.0163705,1.0038744,5.0447178,-0.3618241,0.3265413
250,-13,-4.518513291150471,20.066298647536481,-13.2533484,-0.0003306,0.0000000,-0.0706204,-0.2939210,4.0000000,0.0014100,1.0037138,4.9447818,-0.5892521,0.4914954
251,-13,-4.511056651150471,20.066298647536481,-13.2539644,0.0000000,0.0000000,-0.0259083,-0.4326697,4.0000000,-0.0073986,1.0034262,4.7548971,-0.8579409,0.8066185
252,-13,-4.503600011150471,20.066298647536481,-13.2545433,0.0000000,0.0000000,0.0572381,-0.6054320,4.0000000,-0.0510876,1.0030061,4.4573240,-1.1597764,1.3599858
253,-13,-4.496143371150471,20.066298647536481,-13.2550659,0.0000000,0.0000000,0.1904581,-0.8032894,4.0000000,-0.1473334,1.0024629,4.0342216,-1.4592453,2.2115855
254,-13,-4.488686731150471,20.066298647536481,-13.2555122,0.0000000,0.0000000,0.3784327,-1.0099446,4.0000000,-0.3398413,1.0018511,3.4910045,-1.6800478,3.3377564
255,-13,-4.481230091150471,20.066298647536481,-13.2558613,0.0000000,0.0000000,0.6145046,-1.2043228,5.0000000,-0.7313893,1.0012683,2.8743260,-1.6772562,4.5898929
256,-13,-4.473773451150471,20.066298647536481,-13.2560930,0.0000000,0.0000000,0.8705624,-1.3681220,5.0000000,-1.5023849,1.0008339,2.3018317,-1.2338591,5.7656841
257,-13,-4.466316811150471,20.066298647536481,-13.2561941,0.0000000,0.0000000,1.1109475,-1.4900273,5.0000000,-2.4519277,1.0006584,2.0140903,-0.5281270,6.6824188
258,-13,-4.458860171150471,20.066298647536481,-13.2561522,0.0000000,0.0000000,1.3162574,-1.5743908,4.0000000,-2.4204681,1.0008235,2.2554708,-0.7283133,7.3132129
259,-13,-4.451403531150471,20.066298647536481,-13.2559614,0.0000000,0.0000000,1.4652079,-1.6229568,5.0000000,-1.7777985,1.0013789,2.9506164,-1.4681150,7.6487041
260,-13,-4.443946891150471,20.066298647536481,-13.2556190,0.0000000,0.0000000,1.5243642,-1.6280624,4.0000000,-1.3119627,1.0023422,3.8799684,-1.9441619,7.6137938
261,-13,-4.436490251150471,20.066298647536481,-13.2551241,-0.0002479,0.0000000,1.4802403,-1.5811046,4.0000000,-1.0446023,1.0036883,4.8910570,-2.1176069,7.1175852
262,-13,-4.429033611150471,20.066298647536481,-13.2544813,-0.0008264,0.0000000,1.3310496,-1.4786447,4.0000000,-0.8819960,1.0053306,5.8969078,-2.0752933,6.1759911
263,-13,-4.421576971150471,20.066298647536481,-13.2537012,-0.0016529,0.0000000,1.0887349,-1.3218645,4.0000000,-0.7672549,1.0071363,6.8339658,-1.8764741,4.9084473
264,-13,-4.414120331150471,20.066298647536481,-13.2528000,-0.0025620,0.0000000,0.7840506,-1.1194843,4.0000000,-0.6742058,1.0089489,7.6572218,-1.5647628,3.5339987
265,-13,-4.406663691150471,20.066298647536481,-13.2517967,-0.0034711,0.0000000,0.4538057,-0.8824070,4.0000000,-0.5920627,1.0106181,8.3411064,-1.1727513,2.2805231
266,-13,-4.399207051150471,20.066298647536481,-13.2507124,-0.0043802,0.0000000,0.1279158,-0.6255542,4.0000000,-0.5196012,1.0120137,8.8678923,-0.7315071,1.3675206
267,-13,-4.391750411150471,20.066298647536481,-13.2495718,0.0047107,47.1074371,-0.1824429,-0.3624704,4.0000000,-0.4613966,1.0130610,9.2405682,-0.2635443,0.9422353
268,-13,-4.384293771150471,20.066298647536481,-13.2483969,0.0037190,38.0165291,-0.4848923,-0.1016604,4.0000000,-0.4225205,1.0137568,9.4782448,0.2191996,1.0721564
269,-13,-4.376837131150471,20.066298647536481,-13.2472105,0.0025620,28.9256191,-0.7985202,0.1516344,4.0000000,-0.4160674,1.0141449,9.6003952,0.7193362,1.7770522
270,-13,-4.369380491150471,20.066298647536481,-13.2460299,0.0012397,19.8347111,-1.1457225,0.3944599,4.0000000,-0.4507016,1.0142919,9.6402292,1.2396214,3.0449955
271,-13,-4.361923851150471,20.066298647536481,-13.2448750,-0.0001653,10.7438021,-1.5577210,0.6143250,4.0000000,-0.5369771,1.0143061,9.6304340,1.7656271,4.8116336
272,-13,-4.354467211150471,20.066298647536481,-13.2437601,-0.0013223,4.1322312,-2.0849149,0.7959058,4.0000000,-0.6821554,1.0143586,9.6279430,2.2739670,6.9561605
273,-13,-4.347010571150471,20.066298647536481,-13.2426958,-0.0022314,0.8264463,-2.7642663,0.9327924,4.0000000,-0.8778341,1.0146523,9.7077341,2.7434189,9.3411417
274,-13,-4.339553931150471,20.066298647536481,-13.2416849,-0.0028926,0.0000000,-3.6033528,1.0345964,3.0000000,-1.0959418,1.0153717,9.9248419,3.1651344,11.9254398
275,-13,-4.332097291150471,20.066298647536481,-13.2407284,-0.0035537,0.0000000,-4.5908813,1.0990016,3.0000000,-1.3083444,1.0166628,10.3151417,3.5063477,14.5964994
276,-13,-4.324640651150471,20.066298647536481,-13.2398233,0.0056198,58.6776848,-5.6989093,1.1211606,4.0000000,-1.5012817,1.0186694,10.9029779,3.7436030,17.2180176
277,-13,-4.317184011150471,20.066298647536481,-13.2389603,0.0047107,52.0661163,-6.8968015,1.1004750,4.0000000,-1.6852386,1.0215094,11.6910810,3.8861885,19.7259426
