OID_,RegG,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
5963,-13,-3.921982091150471,18.940346007536480,-13.0348215,-0.0005785,38.8429756,0.0380864,-0.3907284,4.0000000,-0.7202851,1.1866225,32.5833092,-0.0611717,1.4785863
5964,-13,-4.675102731150472,18.932889367536479,-13.2153778,0.0000826,0.8264463,-0.0915391,0.0266484,4.0000000,0.2630303,1.0044075,5.3703814,-0.2097336,0.1894494
5965,-13,-4.667646091150472,18.932889367536479,-13.2156315,0.0001653,1.6528926,-0.0801148,0.0159494,4.0000000,0.2421935,1.0046229,5.5019531,-0.2102947,0.1643935
5966,-13,-4.660189451150472,18.932889367536479,-13.2158899,0.0002479,2.4793389,-0.0646562,-0.0133595,4.0000000,0.1905256,1.0048215,5.6221046,-0.2172446,0.1324555
5967,-13,-4.652732811150472,18.932889367536479,-13.2161512,0.0004132,4.1322312,-0.0435499,-0.0619761,4.0000000,0.1069344,1.0049921,5.7205930,-0.2308866,0.1041076
5968,-13,-4.645276171150472,18.932889367536479,-13.2164125,0.0005785,5.7851238,-0.0128600,-0.1286689,4.0000000,-0.0087683,1.0051177,5.7932343,-0.2485694,0.0932036
5969,-13,-4.637819531150472,18.932889367536479,-13.2166681,0.0007438,7.4380164,0.0306771,-0.2132149,4.0000000,-0.1547436,1.0051811,5.8304644,-0.2716862,0.1224912
5970,-13,-4.630362891150472,18.932889367536479,-13.2169113,0.0009091,9.0909090,0.0879921,-0.3086450,4.0000000,-0.3191995,1.0051752,5.8285031,-0.2980906,0.2095070
5971,-13,-4.622906251150471,18.932889367536479,-13.2171345,0.0010744,10.7438021,0.1566830,-0.4065735,4.0000000,-0.4844780,1.0051023,5.7869630,-0.3286690,0.3563639
5972,-13,-4.615449611150471,18.932889367536479,-13.2173290,0.0012397,12.3966942,0.2349596,-0.5041589,4.0000000,-0.6426851,1.0049722,5.7108111,-0.3656325,0.5606399
5973,-13,-4.607992971150471,18.932889367536479,-13.2174883,0.0013223,13.2231407,0.3178156,-0.5951573,4.0000000,-0.7781490,1.0048002,5.6079473,-0.4121655,0.8006516
5974,-13,-4.600536331150471,18.932889367536479,-13.2176046,0.0014050,14.0495872,0.4003275,-0.6756976,4.0000000,-0.8799034,1.0046029,5.4895205,-0.4714919,1.0498583
5975,-13,-4.593079691150471,18.932889367536479,-13.2176733,0.0013223,13.2231407,0.4683786,-0.7348540,4.0000000,-0.9248019,1.0044055,5.3672938,-0.5449062,1.2500151
5976,-13,-4.585623051150471,18.932889367536479,-13.2176895,0.0012397,12.3966942,0.5115176,-0.7681744,5.0000000,-0.9059720,1.0042309,5.2563581,-0.6303768,1.3637391
5977,-13,-4.578166411150471,18.932889367536479,-13.2176533,0.0011570,11.5702477,0.5234090,-0.7745736,4.0000000,-0.8326803,1.0040894,5.1658182,-0.7164669,1.3767769
5978,-13,-4.570709771150471,18.932889367536479,-13.2175665,0.0009917,9.9173555,0.5068839,-0.7588093,4.0000000,-0.7273196,1.0039862,5.0995355,-0.7902991,1.3092835
5979,-13,-4.563253131150471,18.932889367536479,-13.2174320,0.0008264,8.2644625,0.4550116,-0.7171904,4.0000000,-0.5975297,1.0039208,5.0574079,-0.8368511,1.1627812
5980,-13,-4.555796491150471,18.932889367536479,-13.2172565,0.0006612,6.6115704,0.3727250,-0.6525946,4.0000000,-0.4621106,1.0038823,5.0332427,-0.8430787,0.9691160
5981,-13,-4.548339851150471,18.932889367536479,-13.2170486,0.0004959,4.9586778,0.2668383,-0.5691567,4.0000000,-0.3316650,1.0038594,5.0183020,-0.8066484,0.7696841
5982,-13,-4.540883211150471,18.932889367536479,-13.2168169,0.0003306,3.3057852,0.1499342,-0.4746721,4.0000000,-0.2137703,1.0038415,5.0075526,-0.7355739,0.6068261
5983,-13,-4.533426571150471,18.932889367536479,-13.2165718,0.0001653,1.6528926,0.0237009,-0.3691889,4.0000000,-0.0979476,1.0038229,4.9957042,-0.6404302,0.5023530
5984,-13,-4.525969931150471,18.932889367536479,-13.2163239,0.0000826,0.8264463,-0.1011731,-0.2598000,4.0000000,0.0195675,1.0037998,4.9798217,-0.5391674,0.4773088
5985,-13,-4.518513291150471,18.932889367536479,-13.2160845,0.0000000,0.0000000,-0.2238216,-0.1468061,4.0000000,0.1550614,1.0037746,4.9636040,-0.4486737,0.5405893
5986,-13,-4.511056651150471,18.932889367536479,-13.2158642,0.0000000,0.0000000,-0.3315338,-0.0392223,4.0000000,0.3039734,1.0037585,4.9509835,-0.3824180,0.6789009
5987,-13,-4.503600011150471,18.932889367536479,-13.2156725,0.0000000,0.0000000,-0.4240871,0.0619421,4.0000000,0.4715497,1.0037665,4.9537544,-0.3476655,0.8773257
5988,-13,-4.496143371150471,18.932889367536479,-13.2155199,0.0000000,0.0000000,-0.4928466,0.1491383,4.0000000,0.6436378,1.0038167,4.9850874,-0.3453613,1.0933630
5989,-13,-4.488686731150471,18.932889367536479,-13.2154131,0.0000000,0.0000000,-0.5427365,0.2245274,4.0000000,0.8154876,1.0039297,5.0575624,-0.3664328,1.3115954
5990,-13,-4.481230091150471,18.932889367536479,-13.2153578,0.0000000,0.0000000,-0.5681801,0.2808357,3.0000000,0.9608384,1.0041217,5.1779323,-0.3991670,1.4821643
5991,-13,-4.473773451150471,18.932889367536479,-13.2153597,0.0000826,0.8264463,-0.5779475,0.3253421,4.0000000,1.0802090,1.0044000,5.3499665,-0.4295248,1.6158873
5992,-13,-4.466316811150471,18.932889367536479,-13.2154207,0.0001653,1.6528926,-0.5723301,0.3541998,4.0000000,1.1581112,1.0047684,5.5711107,-0.4497117,1.6890323
5993,-13,-4.458860171150471,18.932889367536479,-13.2155437,0.0003306,3.3057852,-0.5565069,0.3686752,4.0000000,1.1934710,1.0052228,5.8325996,-0.4561205,1.7044361
5994,-13,-4.451403531150471,18.932889367536479,-13.2157288,0.0005785,5.7851238,-0.5305782,0.3674065,4.0000000,1.1832224,1.0057549,6.1233950,-0.4484094,1.6523200
5995,-13,-4.443946891150471,18.932889367536479,-13.2159748,0.0008264,8.2644625,-0.5014784,0.3509358,4.0000000,1.1365793,1.0063525,6.4351258,-0.4347077,1.5482938
5996,-13,-4.436490251150471,18.932889367536479,-13.2162790,0.0011570,11.5702477,-0.4673952,0.3128456,4.0000000,1.0501978,1.0069991,6.7570534,-0.4245065,1.3771336
5997,-13,-4.429033611150471,18.932889367536479,-13.2166386,0.0014876,14.8760328,-0.4216262,0.2479811,4.0000000,0.9220283,1.0076672,7.0729227,-0.4260662,1.1336827
5998,-13,-4.421576971150471,18.932889367536479,-13.2170458,0.0019008,19.0082645,-0.3639001,0.1559760,4.0000000,0.7599115,1.0083148,7.3670583,-0.4479596,0.8594992
5999,-13,-4.414120331150471,18.932889367536479,-13.2174902,0.0023140,23.1404953,-0.2902415,0.0407853,4.0000000,0.5710622,1.0088990,7.6238050,-0.4894916,0.6100479
6000,-13,-4.406663691150471,18.932889367536479,-13.2179604,0.0028099,28.0991745,-0.1990511,-0.0903432,4.0000000,0.3639093,1.0093844,7.8302512,-0.5445958,0.4440817
6001,-13,-4.399207051150471,18.932889367536479,-13.2184420,0.0033058,33.0578499,-0.0852964,-0.2371745,4.0000000,0.1336376,1.0097455,7.9781313,-0.6079866,0.4042549
6002,-13,-4.391750411150472,18.932889367536479,-13.2189207,0.0037190,37.1900826,0.0566538,-0.4014400,4.0000000,-0.1280849,1.0099564,8.0632429,-0.6747951,0.5438694
6003,-13,-4.384293771150471,18.932889367536479,-13.2193785,0.0041322,41.3223152,0.2294416,-0.5781729,4.0000000,-0.4246554,1.0100124,8.0878458,-0.7316903,0.9068415
6004,-13,-4.376837131150472,18.932889367536479,-13.2197971,0.0044628,44.6280975,0.4349617,-0.7628826,4.0000000,-0.7631786,1.0099429,8.0565777,-0.7625867,1.5173044
6005,-13,-4.369380491150471,18.932889367536479,-13.2201576,-0.0052893,0.0000000,0.6718147,-0.9527500,4.0000000,-1.1490062,1.0097762,7.9856215,-0.7564939,2.3937447
6006,-13,-4.361923851150472,18.932889367536479,-13.2204390,-0.0050413,0.0000000,0.9386845,-1.1461480,4.0000000,-1.5785532,1.0095655,7.8979654,-0.7137427,3.5483167
6007,-13,-4.354467211150472,18.932889367536479,-13.2206221,-0.0049587,0.0000000,1.2091199,-1.3285319,4.0000000,-2.0063102,1.0094032,7.8259392,-0.6507535,4.8895674
6008,-13,-4.347010571150472,18.932889367536479,-13.2206860,-0.0049587,0.0000000,1.4545356,-1.4879888,5.0000000,-2.3576345,1.0093865,7.8114691,-0.6183432,6.2745943
6009,-13,-4.339553931150472,18.932889367536479,-13.2206135,-0.0051240,0.0000000,1.6505756,-1.6151767,4.0000000,-2.5474644,1.0096123,7.8996425,-0.6828889,7.5320282
6010,-13,-4.332097291150472,18.932889367536479,-13.2203913,-0.0053719,0.0000000,1.7927670,-1.7145717,4.0000000,-2.5424228,1.0101684,8.1200485,-0.8867208,8.6303205
6011,-13,-4.324640651150472,18.932889367536479,-13.2200098,-0.0058678,0.0000000,1.8627927,-1.7838738,4.0000000,-2.3493621,1.0111276,8.4909630,-1.2183855,9.5037661
6012,-13,-4.317184011150472,18.932889367536479,-13.2194605,0.0035537,36.3636360,1.8768380,-1.8323427,4.0000000,-2.0325804,1.0125362,9.0076675,-1.6321052,10.2091465
6013,-13,-4.309727371150472,18.932889367536479,-13.2187386,0.0028099,31.4049587,1.8274113,-1.8586819,4.0000000,-1.6600733,1.0144224,9.6542730,-2.0572906,10.7191420
6014,-13,-4.302270731150472,18.932889367536479,-13.2178402,0.0019008,26.4462814,1.7281094,-1.8675666,5.0000000,-1.2933723,1.0167937,10.4106188,-2.4417608,11.0677748
6015,-13,-4.294814091150472,18.932889367536479,-13.2167645,0.0008264,21.4876041,1.5774781,-1.8534653,4.0000000,-0.9671743,1.0196327,11.2473183,-2.7397563,11.1716385
6016,-13,-4.287357451150472,18.932889367536479,-13.2155123,-0.0005785,16.5289249,1.4111165,-1.8253108,4.0000000,-0.7082289,1.0229079,12.1349306,-2.9423928,11.1052084
6017,-13,-4.279900811150472,18.932889367536479,-13.2140865,-0.0019835,11.5702477,1.2334648,-1.7828193,4.0000000,-0.5155732,1.0265704,13.0525303,-3.0500655,10.8669128
6018,-13,-4.272444171150472,18.932889367536479,-13.2124920,-0.0034711,7.4380164,1.0703167,-1.7317882,4.0000000,-0.3871121,1.0305761,13.9824095,-3.0764642,10.5030336
6019,-13,-4.264987531150472,18.932889367536479,-13.2107325,-0.0052066,4.1322312,0.9278007,-1.6789368,4.0000000,-0.3103092,1.0348636,14.9045658,-3.0475645,10.1048832
6020,-13,-4.257530891150472,18.932889367536479,-13.2088156,0.0027273,41.3223152,0.8249146,-1.6351378,4.0000000,-0.2763419,1.0394202,15.8190145,-2.9939337,9.7851572
6021,-13,-4.250074251150472,18.932889367536479,-13.2067442,0.0007438,32.2314034,0.7570109,-1.6026540,4.0000000,-0.2715876,1.0442535,16.7282391,-2.9337204,9.5742931
6022,-13,-4.242617611150472,18.932889367536479,-13.2045231,-0.0012397,23.1404953,0.7131740,-1.5776438,4.0000000,-0.2854816,1.0493898,17.6372585,-2.8698058,9.4343491
6023,-13,-4.235160971150472,18.932889367536479,-13.2021532,-0.0038843,14.8760328,0.6803824,-1.5521486,4.0000000,-0.3114678,1.0548412,18.5457249,-2.7928293,9.2804556
6024,-13,-4.227704331150472,18.932889367536479,-13.1996374,0.0036364,47.9338837,0.6508064,-1.5200108,4.0000000,-0.3466529,1.0605257,19.4420681,-2.6933687,9.0444641
6025,-13,-4.220247691150472,18.932889367536479,-13.1969795,0.0013223,38.8429756,0.6115393,-1.4801011,4.0000000,-0.3844448,1.0663879,20.3178673,-2.5757575,8.7407017
6026,-13,-4.212791051150472,18.932889367536479,-13.1941833,-0.0017355,29.7520657,0.5694019,-1.4350276,4.0000000,-0.4259375,1.0723891,21.1661205,-2.4441178,8.3924618
6027,-13,-4.205334411150472,18.932889367536479,-13.1912537,-0.0044628,20.6611576,0.5229158,-1.3867865,4.0000000,-0.4705760,1.0784212,21.9795971,-2.3029969,8.0328856
6028,-13,-4.197877771150472,18.932889367536479,-13.1881981,0.0028099,43.8016510,0.4698349,-1.3370861,4.0000000,-0.5151522,1.0844251,22.7551899,-2.1590199,7.6895900
6029,-13,-4.190421131150472,18.932889367536479,-13.1850214,-0.0006612,34.7107430,0.4094324,-1.2832092,4.0000000,-0.5604009,1.0904212,23.4943275,-2.0060174,7.3330874
6030,-13,-4.182964491150472,18.932889367536479,-13.1817284,-0.0038017,25.6198349,0.3422165,-1.2254294,4.0000000,-0.6077607,1.0962830,24.1907940,-1.8430982,6.9709172
6031,-13,-4.175507851150472,18.932889367536479,-13.1783295,0.0029752,45.4545441,0.2747589,-1.1671566,4.0000000,-0.6560817,1.1019473,24.8385715,-1.6782315,6.6271858
6032,-13,-4.168051211150472,18.932889367536479,-13.1748295,-0.0006612,36.3636360,0.2050261,-1.1059722,5.0000000,-0.7046994,1.1074274,25.4445915,-1.5072449,6.2802620
6033,-13,-4.160594571150471,18.932889367536479,-13.1712360,-0.0042149,27.2727280,0.1344053,-1.0369896,4.0000000,-0.7540753,1.1125916,26.0008392,-1.3199037,5.8737578
6034,-13,-4.153137931150471,18.932889367536479,-13.1675596,0.0021488,45.4545441,0.0739924,-0.9673709,4.0000000,-0.8024277,1.1173525,26.4960918,-1.1323141,5.4557052
6035,-13,-4.145681291150471,18.932889367536479,-13.1638088,-0.0014876,36.3636360,0.0319708,-0.9054796,4.0000000,-0.8504256,1.1217264,26.9399014,-0.9605337,5.0870471
6036,-13,-4.138224651150471,18.932889367536479,-13.1599922,0.0044628,49.5867767,0.0012499,-0.8473368,4.0000000,-0.8960336,1.1257067,27.3376446,-0.7986400,4.7367020
6037,-13,-4.130768011150471,18.932889367536479,-13.1561184,0.0008264,40.4958687,-0.0225052,-0.7948352,4.0000000,-0.9392807,1.1292671,27.6839657,-0.6503896,4.4293885
6038,-13,-4.123311371150471,18.932889367536479,-13.1521950,-0.0030579,31.4049587,-0.0266442,-0.7552352,4.0000000,-0.9799787,1.1324493,27.9874725,-0.5304917,4.1839352
6039,-13,-4.115854731150471,18.932889367536479,-13.1482286,0.0023967,44.6280975,-0.0146012,-0.7269349,4.0000000,-1.0167661,1.1353436,28.2615452,-0.4371037,3.9857147
6040,-13,-4.108398091150471,18.932889367536479,-13.1442242,-0.0013223,35.5371895,0.0131758,-0.7106619,4.0000000,-1.0490028,1.1379929,28.5068855,-0.3723211,3.8348777
6041,-13,-4.100941451150471,18.932889367536479,-13.1401854,-0.0054545,26.4462814,0.0610683,-0.7075522,4.0000000,-1.0760047,1.1404905,28.7357578,-0.3390997,3.7247527
6042,-13,-4.093484811150471,18.932889367536479,-13.1361141,0.0004959,41.3223152,0.1127465,-0.7094008,4.0000000,-1.0975580,1.1429551,28.9614201,-0.3212435,3.6384540
6043,-13,-4.086028171150471,18.932889367536479,-13.1320105,-0.0034711,32.2314034,0.1444305,-0.7039714,4.0000000,-1.1137121,1.1453320,29.1769238,-0.2942308,3.5438972
6044,-13,-4.078571531150471,18.932889367536479,-13.1278772,0.0020661,42.9752083,0.1524679,-0.6923051,4.0000000,-1.1264466,1.1475359,29.3744869,-0.2581636,3.4650171
6045,-13,-4.071114891150471,18.932889367536479,-13.1237173,-0.0018182,33.8842964,0.1572803,-0.6841775,4.0000000,-1.1366904,1.1495641,29.5525570,-0.2316645,3.4229662
6046,-13,-4.063658251150471,18.932889367536479,-13.1195335,0.0038843,48.7603302,0.1667193,-0.6820292,4.0000000,-1.1449203,1.1515137,29.7224197,-0.2191380,3.4154131
6047,-13,-4.056201611150471,18.932889367536479,-13.1153250,-0.0004132,39.6694221,0.1836560,-0.6858509,4.0000000,-1.1504077,1.1534390,29.8891602,-0.2212941,3.4323289
6048,-13,-4.048744971150471,18.932889367536479,-13.1110935,-0.0045455,30.5785122,0.2053088,-0.6929334,4.0000000,-1.1534618,1.1554009,30.0570812,-0.2324050,3.4603972
6049,-13,-4.041288331150471,18.932889367536479,-13.1068373,0.0010744,42.1487617,0.2194680,-0.6978639,4.0000000,-1.1549118,1.1574602,30.2338448,-0.2408159,3.4951012
6050,-13,-4.033831691150471,18.932889367536479,-13.1025553,-0.0029752,33.0578499,0.2025342,-0.6887127,4.0000000,-1.1537732,1.1595510,30.4137535,-0.2236520,3.5039978
6051,-13,-4.026375051150471,18.932889367536479,-13.0982485,0.0026446,45.4545441,0.1661986,-0.6709625,4.0000000,-1.1514599,1.1615682,30.5824127,-0.1904650,3.4991040
6052,-13,-4.018918411150471,18.932889367536479,-13.0939188,-0.0017355,36.3636360,0.1073219,-0.6435388,4.0000000,-1.1492381,1.1634825,30.7424259,-0.1378396,3.4895720
6053,-13,-4.011461771150471,18.932889367536479,-13.0895681,0.0039669,47.9338837,0.0348921,-0.6090470,4.0000000,-1.1456839,1.1651949,30.8856792,-0.0724101,3.4699821
6054,-13,-4.004005131150471,18.932889367536479,-13.0852022,-0.0004959,38.8429756,-0.0222253,-0.5820655,4.0000000,-1.1433345,1.1666307,30.9998379,-0.0207966,3.4667265
6055,-13,-3.996548491150472,18.932889367536479,-13.0808249,-0.0047107,29.7520657,-0.0283427,-0.5779280,4.0000000,-1.1406435,1.1680124,31.1109486,-0.0152124,3.4736736
6056,-13,-3.989091851150472,18.932889367536479,-13.0764351,0.0008264,41.3223152,-0.0071386,-0.5845425,4.0000000,-1.1356071,1.1695615,31.2366867,-0.0334778,3.4708619
6057,-13,-3.981635211150472,18.932889367536479,-13.0720291,-0.0035537,32.2314034,0.0208699,-0.5925290,4.0000000,-1.1285299,1.1712514,31.3719273,-0.0565281,3.4534674
6058,-13,-3.974178571150472,18.932889367536479,-13.0676069,0.0019835,44.6280975,0.0400285,-0.5923300,4.0000000,-1.1155030,1.1730467,31.5190353,-0.0691571,3.3896308
6059,-13,-3.966721931150472,18.932889367536479,-13.0631666,-0.0024793,35.5371895,0.0432888,-0.5803899,4.0000000,-1.0951161,1.1748893,31.6673107,-0.0656636,3.2700694
6060,-13,-3.959265291150472,18.932889367536479,-13.0587082,0.0031405,46.2809906,0.0501044,-0.5678703,4.0000000,-1.0704887,1.1766040,31.8001556,-0.0652518,3.1223643
6061,-13,-3.951808651150472,18.932889367536479,-13.0542355,-0.0013223,37.1900826,0.0716454,-0.5603496,4.0000000,-1.0400074,1.1782713,31.9329090,-0.0806920,2.9513471
6062,-13,-3.944352011150472,18.932889367536479,-13.0497456,0.0042149,48.7603302,0.0885629,-0.5480436,4.0000000,-1.0017993,1.1799477,32.0654640,-0.0942879,2.7448134
6063,-13,-3.936895371150472,18.932889367536479,-13.0452394,-0.0003306,39.6694221,0.0962983,-0.5290471,4.0000000,-0.9558105,1.1814853,32.1850128,-0.1022836,2.5062978
6064,-13,-3.929438731150471,18.932889367536479,-13.0407190,-0.0047934,30.5785122,0.1018605,-0.5080420,4.0000000,-0.9033191,1.1829039,32.2952728,-0.1127648,2.2544589
6065,-13,-3.921982091150471,18.932889367536479,-13.0361843,0.0006612,41.3223152,0.0821080,-0.4713034,4.0000000,-0.8427413,1.1841781,32.3960190,-0.0998656,1.9818431
6066,-13,-4.667646091150472,18.925432727536478,-13.2149591,0.0000000,0.0000000,-0.0927687,0.0299980,4.0000000,0.2670586,1.0045687,5.4665747,-0.2070626,0.1928862
6067,-13,-4.660189451150472,18.925432727536478,-13.2152023,0.0000000,0.0000000,-0.0816788,0.0049968,4.0000000,0.2287920,1.0047894,5.5996003,-0.2187983,0.1666635
6068,-13,-4.652732811150472,18.925432727536478,-13.2154493,0.0000826,0.8264463,-0.0648797,-0.0393164,4.0000000,0.1585355,1.0049887,5.7172508,-0.2371683,0.1383689
6069,-13,-4.645276171150472,18.925432727536478,-13.2156982,0.0001653,1.6528926,-0.0373304,-0.1029073,4.0000000,0.0542137,1.0051547,5.8125491,-0.2600283,0.1187816
6070,-13,-4.637819531150472,18.925432727536478,-13.2159443,0.0002479,2.4793389,0.0028313,-0.1816573,4.0000000,-0.0784436,1.0052713,5.8792329,-0.2848709,0.1282252
6071,-13,-4.630362891150472,18.925432727536478,-13.2161808,0.0003306,3.3057852,0.0583468,-0.2731870,4.0000000,-0.2326790,1.0053282,5.9115391,-0.3136949,0.1852774
6072,-13,-4.622906251150471,18.925432727536478,-13.2164001,0.0004132,4.1322312,0.1265525,-0.3683581,4.0000000,-0.3938079,1.0053201,5.9063520,-0.3429083,0.2963021
6073,-13,-4.615449611150471,18.925432727536478,-13.2165947,0.0004959,4.9586778,0.2077040,-0.4672498,4.0000000,-0.5555202,1.0052503,5.8672223,-0.3789794,0.4693983
6074,-13,-4.607992971150471,18.925432727536478,-13.2167568,0.0004959,4.9586778,0.2947950,-0.5604864,4.0000000,-0.6995896,1.0051308,5.7985373,-0.4213832,0.6841193
6075,-13,-4.600536331150471,18.925432727536478,-13.2168798,0.0004959,4.9586778,0.3828247,-0.6447081,4.0000000,-0.8153904,1.0049800,5.7100291,-0.4740259,0.9194816
6076,-13,-4.593079691150471,18.925432727536478,-13.2169580,0.0004959,4.9586778,0.4589757,-0.7102277,4.0000000,-0.8814985,1.0048187,5.6147418,-0.5389569,1.1259245
6077,-13,-4.585623051150471,18.925432727536478,-13.2169857,0.0004959,4.9586778,0.5136099,-0.7526412,5.0000000,-0.8874820,1.0046685,5.5237379,-0.6178005,1.2658337
6078,-13,-4.578166411150471,18.925432727536478,-13.2169628,0.0004959,4.9586778,0.5356773,-0.7684486,4.0000000,-0.8372563,1.0045435,5.4472046,-0.6996410,1.3162780
6079,-13,-4.570709771150471,18.925432727536478,-13.2168903,0.0004132,4.1322312,0.5276270,-0.7621611,4.0000000,-0.7508017,1.0044478,5.3880129,-0.7735206,1.2907037
6080,-13,-4.563253131150471,18.925432727536478,-13.2167702,0.0003306,3.3057852,0.4858577,-0.7317874,4.0000000,-0.6346550,1.0043820,5.3477540,-0.8289199,1.1884539
6081,-13,-4.555796491150471,18.925432727536478,-13.2166080,0.0002479,2.4793389,0.4105730,-0.6780062,4.0000000,-0.5041679,1.0043393,5.3216844,-0.8518446,1.0312529
6082,-13,-4.548339851150471,18.925432727536478,-13.2164116,0.0001653,1.6528926,0.3104483,-0.6051608,4.0000000,-0.3743474,1.0043110,5.3048682,-0.8359741,0.8537495
6083,-13,-4.540883211150471,18.925432727536478,-13.2161884,0.0000826,0.8264463,0.1969083,-0.5200631,4.0000000,-0.2535370,1.0042887,5.2905736,-0.7865891,0.6951062
6084,-13,-4.533426571150471,18.925432727536478,-13.2159491,0.0000000,0.0000000,0.0705020,-0.4227538,4.0000000,-0.1334088,1.0042651,5.2757421,-0.7120989,0.5795013
6085,-13,-4.525969931150471,18.925432727536478,-13.2157030,0.0000000,0.0000000,-0.0592565,-0.3178765,4.0000000,-0.0118872,1.0042366,5.2602167,-0.6238658,0.5282677
6086,-13,-4.518513291150471,18.925432727536478,-13.2154617,0.0000000,0.0000000,-0.1904766,-0.2057352,4.0000000,0.1255545,1.0042078,5.2411494,-0.5370250,0.5572484
6087,-13,-4.511056651150471,18.925432727536478,-13.2152348,0.0000000,0.0000000,-0.3059693,-0.0997068,4.0000000,0.2695813,1.0041838,5.2236872,-0.4689949,0.6614081
6088,-13,-4.503600011150471,18.925432727536478,-13.2150345,0.0000000,0.0000000,-0.4067242,0.0021175,4.0000000,0.4283531,1.0041770,5.2185926,-0.4241180,0.8271379
