OID_,RegJ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3490,-12,-2.721463051150472,19.559247127536480,-12.9955473,0.0014050,14.8760328,-0.8146058,0.2208729,4.0000000,-0.6524885,1.0102111,8.1564350,1.0942343,1.8840810
3491,-12,-2.714006411150472,19.559247127536480,-12.9945269,0.0002479,5.7851238,-0.8275691,0.2558681,4.0000000,-0.6080496,1.0089991,7.6589651,1.1197859,1.9708171
3492,-12,-2.706549771150472,19.559247127536480,-12.9935732,-0.0009091,0.0000000,-0.8305750,0.2787087,4.0000000,-0.5684896,1.0078201,7.1403236,1.1259069,2.0192649
3493,-12,-2.699093131150472,19.559247127536480,-12.9926901,-0.0018182,0.0000000,-0.8260143,0.2942043,4.0000000,-0.5338833,1.0067022,6.6121240,1.1222920,2.0390973
3494,-13,-3.235971211150472,19.551790487536479,-13.0074701,0.0019835,19.8347111,-0.0161717,0.1657590,4.0000000,-0.0054824,1.0053791,5.9230762,0.3370004,0.1440911
3495,-13,-3.228514571150472,19.551790487536479,-13.0082512,0.0028926,28.9256191,-0.0117051,0.2058800,4.0000000,0.0012563,1.0056535,6.0718403,0.4105037,0.1954196
3496,-13,-3.221057931150472,19.551790487536479,-13.0090551,0.0038017,38.0165291,-0.0087018,0.2430697,4.0000000,0.0018944,1.0060047,6.2572198,0.4842450,0.2570198
3497,-13,-3.213601291150472,19.551790487536479,-13.0098858,0.0047107,47.1074371,-0.0099872,0.2702827,4.0000000,-0.0057080,1.0064275,6.4753823,0.5462734,0.3163872
3498,-13,-3.206144651150472,19.551790487536479,-13.0107470,-0.0043802,0.0000000,-0.0171740,0.2812139,4.0000000,-0.0218156,1.0069203,6.7210178,0.5842435,0.3556812
3499,-13,-3.198688011150472,19.551790487536479,-13.0116425,-0.0034711,0.0000000,-0.0302500,0.2761514,4.0000000,-0.0462887,1.0074551,6.9756985,0.5985916,0.3711536
3500,-13,-3.191231371150472,19.551790487536479,-13.0125713,-0.0025620,0.0000000,-0.0478331,0.2607215,4.0000000,-0.0779129,1.0080130,7.2319193,0.5993559,0.3737253
3501,-13,-3.183774731150472,19.551790487536479,-13.0135345,-0.0016529,0.0000000,-0.0703716,0.2417594,4.0000000,-0.1166120,1.0085933,7.4876060,0.6001308,0.3814993
3502,-13,-3.176318091150472,19.551790487536479,-13.0145311,-0.0007438,0.0000000,-0.0955326,0.2175682,4.0000000,-0.1602875,1.0091920,7.7431235,0.5954240,0.3884220
3503,-13,-3.168861451150472,19.551790487536479,-13.0155621,0.0009091,9.0909090,-0.1199679,0.1837968,4.0000000,-0.2082935,1.0098040,7.9972868,0.5758870,0.3842281
3504,-13,-3.161404811150472,19.551790487536479,-13.0166254,0.0018182,18.1818180,-0.1359934,0.1307702,4.0000000,-0.2605024,1.0104010,8.2385712,0.5220428,0.3504616
3505,-13,-3.153948171150472,19.551790487536479,-13.0177193,0.0027273,27.2727280,-0.1365351,0.0570582,4.0000000,-0.3167542,1.0109379,8.4492607,0.4308705,0.2969835
3506,-13,-3.146491531150472,19.551790487536479,-13.0188389,0.0036364,36.3636360,-0.1143416,-0.0361495,4.0000000,-0.3756966,1.0113637,8.6120768,0.3033976,0.2459921
3507,-13,-3.139034891150472,19.551790487536479,-13.0199757,0.0045455,45.4545441,-0.0656684,-0.1462138,4.0000000,-0.4392544,1.0116283,8.7149134,0.1468269,0.2313919
3508,-13,-3.131578251150472,19.551790487536479,-13.0211210,-0.0045455,0.0000000,0.0124341,-0.2686288,4.0000000,-0.5075203,1.0117044,8.7441339,-0.0297374,0.2827699
3509,-13,-3.124121611150472,19.551790487536479,-13.0222654,-0.0036364,0.0000000,0.1194244,-0.3967555,4.0000000,-0.5786116,1.0115784,8.6962013,-0.2148993,0.4164080
3510,-13,-3.116664971150472,19.551790487536479,-13.0233984,-0.0027273,0.0000000,0.2573862,-0.5295209,4.0000000,-0.6515041,1.0112374,8.5701370,-0.4075378,0.6408978
3511,-13,-3.109208331150472,19.551790487536479,-13.0245085,-0.0018182,0.0000000,0.4328191,-0.6694731,4.0000000,-0.7276437,1.0106890,8.3610077,-0.6113024,0.9713147
3512,-13,-3.101751691150472,19.551790487536479,-13.0255852,-0.0005785,3.3057852,0.6384665,-0.8092600,4.0000000,-0.8050357,1.0099390,8.0632315,-0.8134843,1.3970945
3513,-13,-3.094295051150472,19.551790487536479,-13.0266161,0.0010744,10.7438021,0.8720360,-0.9469864,4.0000000,-0.8844106,1.0090234,7.6852427,-1.0095624,1.9066647
3514,-13,-3.086838411150472,19.551790487536479,-13.0275917,0.0019835,19.8347111,1.1140120,-1.0722520,4.0000000,-0.9644004,1.0079849,7.2279968,-1.1801038,2.4404416
3515,-13,-3.079381771150472,19.551790487536479,-13.0285015,0.0028926,28.9256191,1.3535626,-1.1822774,4.0000000,-1.0450956,1.0068748,6.7062435,-1.3194592,2.9554112
3516,-13,-3.071925131150472,19.551790487536479,-13.0293379,0.0038017,38.0165291,1.5754288,-1.2729701,4.0000000,-1.1276423,1.0057669,6.1421819,-1.4182979,3.4000537
3517,-13,-3.064468491150472,19.551790487536479,-13.0300970,-0.0052893,0.0000000,1.7770391,-1.3475960,4.0000000,-1.2100968,1.0047073,5.5448627,-1.4850953,3.7733207
3518,-13,-3.057011851150472,19.551790487536479,-13.0307741,-0.0043802,0.0000000,1.9510874,-1.4069196,4.0000000,-1.2933879,1.0037309,4.9357123,-1.5204512,4.0709257
3519,-13,-3.049555211150472,19.551790487536479,-13.0313683,-0.0034711,0.0000000,2.1019216,-1.4557058,4.0000000,-1.3772488,1.0028642,4.3207903,-1.5341628,4.3188329
3520,-13,-3.042098571150472,19.551790487536479,-13.0318794,-0.0025620,0.0000000,2.2292819,-1.4960579,4.0000000,-1.4599328,1.0021169,3.7074187,-1.5321828,4.5311375
3521,-13,-3.034641931150472,19.551790487536479,-13.0323076,-0.0016529,0.0000000,2.3376884,-1.5308309,4.0000000,-1.5392973,1.0014907,3.1035399,-1.5223645,4.7262349
3522,-13,-3.027185291150472,19.551790487536479,-13.0326529,-0.0007438,0.0000000,2.4258034,-1.5602288,4.0000000,-1.6129116,1.0009860,2.5101006,-1.5075461,4.9050879
3523,-13,-3.019728651150472,19.551790487536479,-13.0329151,-0.0001653,0.0000000,2.4927361,-1.5841968,4.0000000,-1.6710290,1.0006020,1.9408334,-1.4973648,5.0654950
3524,-13,-3.012272011150472,19.551790487536479,-13.0330963,0.0000000,0.0000000,2.5367560,-1.6022148,5.0000000,-1.6857601,1.0003363,1.4150661,-1.5186695,5.2015276
3525,-13,-3.004815371150472,19.551790487536479,-13.0331974,0.0000000,0.0000000,2.5646641,-1.6159680,5.0000000,-1.5796787,1.0001839,0.9946524,-1.6522573,5.3192167
3526,-13,-2.997358731150472,19.551790487536479,-13.0332184,0.0000000,0.0000000,2.5741990,-1.6242111,6.0000000,-1.3740616,1.0001427,0.8429477,-1.8743604,5.4058361
3527,-13,-2.989902091150472,19.551790487536479,-13.0331612,0.0000000,0.0000000,2.5853350,-1.6323253,5.0000000,-1.4841799,1.0002097,1.0676731,-1.7804707,5.4907494
3528,-13,-2.982445451150472,19.551790487536479,-13.0330267,-0.0000826,0.0000000,2.5950701,-1.6383438,5.0000000,-1.6574672,1.0003822,1.5055246,-1.6192205,5.5542955
3529,-13,-2.974988811150472,19.551790487536479,-13.0328159,-0.0004132,0.0000000,2.6056468,-1.6429919,4.0000000,-1.7588601,1.0006632,2.0246363,-1.5271237,5.6013250
3530,-13,-2.967532171150472,19.551790487536479,-13.0325270,-0.0013223,0.0000000,2.6008053,-1.6421055,4.0000000,-1.8131157,1.0010520,2.5776961,-1.4710952,5.6093855
3531,-13,-2.960075531150472,19.551790487536479,-13.0321608,-0.0022314,0.0000000,2.5738006,-1.6339948,4.0000000,-1.8407241,1.0015435,3.1434777,-1.4272655,5.5696955
3532,-13,-2.952618891150472,19.551790487536479,-13.0317183,-0.0031405,0.0000000,2.5055327,-1.6138171,4.0000000,-1.8506047,1.0021349,3.7100813,-1.3770295,5.4586334
3533,-13,-2.945162251150472,19.551790487536479,-13.0312004,-0.0040496,0.0000000,2.4076426,-1.5848342,5.0000000,-1.8516653,1.0028063,4.2646794,-1.3180031,5.2994213
3534,-13,-2.937705611150472,19.551790487536479,-13.0306110,-0.0049587,0.0000000,2.2984924,-1.5522760,5.0000000,-1.8472481,1.0035444,4.7967653,-1.2573040,5.1256657
3535,-13,-2.930248971150472,19.551790487536479,-13.0299520,0.0041322,41.3223152,2.2033861,-1.5230072,5.0000000,-1.8391098,1.0043383,5.3103023,-1.2069044,4.9730029
3536,-13,-2.922792331150472,19.551790487536479,-13.0292273,0.0032231,32.2314034,2.1397245,-1.5024101,5.0000000,-1.8305595,1.0051838,5.8050780,-1.1742607,4.8691392
3537,-13,-2.915335691150472,19.551790487536479,-13.0284376,0.0023140,23.1404953,2.1047392,-1.4901651,5.0000000,-1.8232083,1.0060958,6.2930655,-1.1571219,4.8121719
3538,-13,-2.907879051150472,19.551790487536479,-13.0275831,0.0014050,14.0495872,2.0823240,-1.4823163,5.0000000,-1.8189476,1.0070710,6.7794309,-1.1456850,4.7853031
3539,-13,-2.900422411150472,19.551790487536479,-13.0266657,0.0004959,5.7851238,2.0482788,-1.4718453,5.0000000,-1.8152344,1.0081118,7.2602315,-1.1284562,4.7524900
3540,-13,-2.892965771150472,19.551790487536479,-13.0256844,-0.0009917,0.0000000,1.9978380,-1.4577745,5.0000000,-1.8142567,1.0092130,7.7356563,-1.1012924,4.7127357
3541,-13,-2.885509131150472,19.551790487536479,-13.0246410,-0.0019008,0.0000000,1.9324887,-1.4397433,5.0000000,-1.8129340,1.0103449,8.1959209,-1.0665526,4.6589732
3542,-13,-2.878052491150472,19.551790487536479,-13.0235376,-0.0028099,0.0000000,1.8494967,-1.4163493,5.0000000,-1.8093970,1.0115064,8.6418161,-1.0233016,4.5817180
3543,-13,-2.870595851150472,19.551790487536479,-13.0223761,-0.0037190,0.0000000,1.7502636,-1.3876808,5.0000000,-1.8036243,1.0126783,9.0688095,-0.9717372,4.4814329
3544,-13,-2.863139211150472,19.551790487536479,-13.0211592,-0.0046281,0.0000000,1.6185714,-1.3483227,5.0000000,-1.7927846,1.0138299,9.4712420,-0.9038609,4.3335924
3545,-13,-2.855682571150472,19.551790487536479,-13.0198908,0.0044628,44.6280975,1.4604876,-1.2989272,5.0000000,-1.7743843,1.0149457,9.8439350,-0.8234701,4.1414094
3546,-13,-2.848225931150472,19.551790487536479,-13.0185747,0.0035537,35.5371895,1.2621417,-1.2350819,5.0000000,-1.7481934,1.0159842,10.1784153,-0.7219703,3.8993993
3547,-13,-2.840769291150472,19.551790487536479,-13.0172167,0.0019835,26.4462814,1.0310628,-1.1574800,5.0000000,-1.7118313,1.0168982,10.4658909,-0.6031288,3.6198487
3548,-13,-2.833312651150472,19.551790487536479,-13.0158243,0.0001653,17.3553715,0.7802081,-1.0687003,5.0000000,-1.6650728,1.0176544,10.6954536,-0.4723280,3.3243380
3549,-13,-2.825856011150472,19.551790487536479,-13.0144043,-0.0016529,8.2644625,0.5267263,-0.9732891,5.0000000,-1.6099885,1.0182319,10.8677511,-0.3365896,3.0394826
3550,-13,-2.818399371150472,19.551790487536479,-13.0129642,-0.0033884,0.0000000,0.2793728,-0.8733805,5.0000000,-1.5481671,1.0186098,10.9795094,-0.1985941,2.7791820
3551,-13,-2.810942731150472,19.551790487536479,-13.0115137,-0.0042975,0.0000000,0.0457470,-0.7700981,5.0000000,-1.4797397,1.0187835,11.0319204,-0.0604565,2.5469072
3552,-13,-2.803486091150472,19.551790487536479,-13.0100603,-0.0052066,0.0000000,-0.1648631,-0.6673266,5.0000000,-1.4098020,1.0187697,11.0270329,0.0751488,2.3554928
3553,-13,-2.796029451150472,19.551790487536479,-13.0086098,0.0038843,38.8429756,-0.3526665,-0.5635051,5.0000000,-1.3382125,1.0185609,10.9673157,0.2112024,2.1973052
3554,-13,-2.788572811150472,19.551790487536479,-13.0071726,0.0027273,29.7520657,-0.5003995,-0.4657002,5.0000000,-1.2676115,1.0181681,10.8521309,0.3362111,2.0673149
3555,-13,-2.781116171150472,19.551790487536479,-13.0057535,0.0009091,20.6611576,-0.6067654,-0.3751948,4.0000000,-1.1985793,1.0176339,10.6913271,0.4481897,1.9530281
3556,-13,-2.773659531150472,19.551790487536479,-13.0043592,-0.0009091,11.5702477,-0.6756260,-0.2930638,4.0000000,-1.1322511,1.0169741,10.4935780,0.5461236,1.8495497
3557,-13,-2.766202891150472,19.551790487536479,-13.0029955,-0.0027273,2.4793389,-0.7162691,-0.2178287,4.0000000,-1.0685804,1.0162157,10.2573586,0.6329230,1.7566637
3558,-13,-2.758746251150472,19.551790487536479,-13.0016661,-0.0038843,0.0000000,-0.7414010,-0.1472299,4.0000000,-1.0083599,1.0153788,9.9934292,0.7139001,1.6857327
3559,-13,-2.751289611150472,19.551790487536479,-13.0003757,-0.0047934,0.0000000,-0.7690071,-0.0733324,4.0000000,-0.9494475,1.0144593,9.6960764,0.8027826,1.6604240
3560,-12,-2.743832971150472,19.551790487536479,-12.9991293,0.0042975,42.9752083,-0.7907217,-0.0028901,4.0000000,-0.8920637,1.0134513,9.3528624,0.8862835,1.6693310
3561,-12,-2.736376331150472,19.551790487536479,-12.9979324,0.0033884,33.8842964,-0.8070998,0.0595860,4.0000000,-0.8383035,1.0123773,8.9745159,0.9574755,1.7056211
3562,-12,-2.728919691150472,19.551790487536479,-12.9967890,0.0024793,24.7933884,-0.8208394,0.1169622,4.0000000,-0.7849270,1.0112536,8.5627737,1.0188513,1.7647326
3563,-12,-2.721463051150472,19.551790487536479,-12.9957047,0.0015702,15.7024794,-0.8340071,0.1673203,4.0000000,-0.7346462,1.0100987,8.1119337,1.0692867,1.8407714
3564,-12,-2.714006411150472,19.551790487536479,-12.9946814,0.0004959,6.6115704,-0.8436017,0.2089720,4.0000000,-0.6883902,1.0089451,7.6371622,1.1063343,1.9158618
3565,-12,-2.706549771150472,19.551790487536479,-12.9937239,-0.0007438,0.0000000,-0.8454903,0.2416320,4.0000000,-0.6462702,1.0078096,7.1379061,1.1295341,1.9717946
3566,-12,-2.699093131150472,19.551790487536479,-12.9928331,-0.0016529,0.0000000,-0.8374457,0.2659928,4.0000000,-0.6086339,1.0067234,6.6222219,1.1406195,1.9983914
3567,-13,-3.243427851150472,19.544333847536478,-13.0066414,0.0009917,9.9173555,-0.0180677,0.1342967,4.0000000,0.0007563,1.0052916,5.8773408,0.2678371,0.1098165
3568,-13,-3.235971211150472,19.544333847536478,-13.0074139,0.0019008,19.0082645,-0.0136019,0.1654379,4.0000000,0.0051693,1.0054966,5.9875879,0.3257066,0.1385269
3569,-13,-3.228514571150472,19.544333847536478,-13.0082035,0.0028099,28.0991745,-0.0100080,0.1990227,4.0000000,0.0035383,1.0057623,6.1304584,0.3945071,0.1807811
3570,-13,-3.221057931150472,19.544333847536478,-13.0090141,0.0037190,37.1900826,-0.0099707,0.2301802,4.0000000,-0.0051237,1.0061015,6.3094487,0.4654841,0.2348962
3571,-13,-3.213601291150472,19.544333847536478,-13.0098515,0.0046281,46.2809906,-0.0154819,0.2513738,4.0000000,-0.0214200,1.0065138,6.5188403,0.5241676,0.2875483
3572,-13,-3.206144651150472,19.544333847536478,-13.0107183,-0.0044628,0.0000000,-0.0259273,0.2582303,4.0000000,-0.0432481,1.0069897,6.7544847,0.5597087,0.3231575
3573,-13,-3.198688011150472,19.544333847536478,-13.0116177,-0.0035537,0.0000000,-0.0416786,0.2515271,4.0000000,-0.0719691,1.0075028,6.9984665,0.5750234,0.3416590
3574,-13,-3.191231371150472,19.544333847536478,-13.0125484,-0.0026446,0.0000000,-0.0604557,0.2371094,4.0000000,-0.1043941,1.0080429,7.2444925,0.5786129,0.3517450
3575,-13,-3.183774731150472,19.544333847536478,-13.0135126,-0.0017355,0.0000000,-0.0830496,0.2215618,4.0000000,-0.1409295,1.0086042,7.4919939,0.5840532,0.3694574
3576,-13,-3.176318091150472,19.544333847536478,-13.0145092,-0.0008264,0.0000000,-0.1074838,0.2017350,4.0000000,-0.1809557,1.0091894,7.7417665,0.5844257,0.3860464
3577,-13,-3.168861451150472,19.544333847536478,-13.0155392,0.0009091,9.0909090,-0.1298594,0.1720598,4.0000000,-0.2237988,1.0098002,7.9943557,0.5679184,0.3877408
3578,-13,-3.161404811150472,19.544333847536478,-13.0166025,0.0018182,18.1818180,-0.1415003,0.1209190,4.0000000,-0.2693456,1.0103937,8.2349596,0.5111836,0.3519371
3579,-13,-3.153948171150472,19.544333847536478,-13.0176954,0.0027273,27.2727280,-0.1371316,0.0492970,4.0000000,-0.3168445,1.0109178,8.4404049,0.4154385,0.2950528
3580,-13,-3.146491531150472,19.544333847536478,-13.0188122,0.0036364,36.3636360,-0.1118459,-0.0411185,4.0000000,-0.3663538,1.0113238,8.5972271,0.2841169,0.2424327
3581,-13,-3.139034891150472,19.544333847536478,-13.0199461,0.0045455,45.4545441,-0.0623366,-0.1469963,4.0000000,-0.4167209,1.0115739,8.6933289,0.1227284,0.2249828
3582,-13,-3.131578251150472,19.544333847536478,-13.0210876,-0.0045455,0.0000000,0.0116122,-0.2628604,4.0000000,-0.4680217,1.0116295,8.7136440,-0.0576992,0.2705011
3583,-13,-3.124121611150472,19.544333847536478,-13.0222263,-0.0036364,0.0000000,0.1081141,-0.3834872,4.0000000,-0.5196996,1.0114803,8.6591930,-0.2472747,0.3945852
3584,-13,-3.116664971150472,19.544333847536478,-13.0233526,-0.0027273,0.0000000,0.2288746,-0.5092077,4.0000000,-0.5738638,1.0111266,8.5262880,-0.4445516,0.6089562
3585,-13,-3.109208331150472,19.544333847536478,-13.0244551,-0.0018182,0.0000000,0.3811516,-0.6425638,4.0000000,-0.6306687,1.0105649,8.3112621,-0.6544589,0.9271280
3586,-13,-3.101751691150472,19.544333847536478,-13.0255222,-0.0005785,3.3057852,0.5564288,-0.7749507,4.0000000,-0.6899364,1.0098069,8.0089436,-0.8599650,1.3357606
3587,-13,-3.094295051150472,19.544333847536478,-13.0265427,0.0009917,9.9173555,0.7527629,-0.9037607,4.0000000,-0.7499151,1.0088923,7.6267262,-1.0576062,1.8153784
3588,-13,-3.086838411150472,19.544333847536478,-13.0275068,0.0018182,18.1818180,0.9553691,-1.0197505,4.0000000,-0.8112059,1.0078604,7.1715274,-1.2282951,2.3070829
3589,-13,-3.079381771150472,19.544333847536478,-13.0284033,0.0027273,27.2727280,1.1539469,-1.1194317,4.0000000,-0.8723724,1.0067750,6.6563110,-1.3664912,2.7636576
3590,-13,-3.071925131150472,19.544333847536478,-13.0292273,0.0036364,36.3636360,1.3323855,-1.1974901,4.0000000,-0.9343703,1.0057039,6.1069598,-1.4606099,3.1273980
3591,-13,-3.064468491150472,19.544333847536478,-13.0299721,0.0045455,45.4545441,1.4961067,-1.2603325,4.0000000,-0.9991960,1.0046904,5.5376472,-1.5214690,3.4126291
3592,-13,-3.057011851150472,19.544333847536478,-13.0306377,-0.0045455,0.0000000,1.6370997,-1.3083103,4.0000000,-1.0665405,1.0037735,4.9630494,-1.5500799,3.6170390
3593,-13,-3.049555211150472,19.544333847536478,-13.0312223,-0.0036364,0.0000000,1.7608168,-1.3469284,4.0000000,-1.1365131,1.0029615,4.3956537,-1.5573437,3.7728109
3594,-13,-3.042098571150472,19.544333847536478,-13.0317249,-0.0027273,0.0000000,1.8756852,-1.3814906,4.0000000,-1.2133753,1.0022646,3.8432467,-1.5496060,3.9136372
3595,-13,-3.034641931150472,19.544333847536478,-13.0321455,-0.0018182,0.0000000,1.9760360,-1.4117396,4.0000000,-1.2898389,1.0016870,3.3108597,-1.5336401,4.0446215
3596,-13,-3.027185291150472,19.544333847536478,-13.0324869,-0.0009091,0.0000000,2.0578411,-1.4369038,4.0000000,-1.3633307,1.0012195,2.8086114,-1.5104769,4.1620460
3597,-13,-3.019728651150472,19.544333847536478,-13.0327473,-0.0003306,0.0000000,2.1318703,-1.4613597,5.0000000,-1.4260279,1.0008597,2.3527138,-1.4966916,4.2926617
3598,-13,-3.012272011150472,19.544333847536478,-13.0329294,-0.0000826,0.0000000,2.1940606,-1.4836274,5.0000000,-1.4569055,1.0006086,1.9657358,-1.5103494,4.4267077
3599,-13,-3.004815371150472,19.544333847536478,-13.0330334,0.0000000,0.0000000,2.2361207,-1.5004961,4.0000000,-1.4306165,1.0004591,1.6929606,-1.5703758,4.5412722
3600,-13,-2.997358731150472,19.544333847536478,-13.0330601,0.0000000,0.0000000,2.2647614,-1.5138981,5.0000000,-1.3616322,1.0004106,1.5914363,-1.6661640,4.6444793
3601,-13,-2.989902091150472,19.544333847536478,-13.0330095,-0.0000826,0.0000000,2.2970362,-1.5284646,4.0000000,-1.3364767,1.0004609,1.6886574,-1.7204525,4.7579861
3602,-13,-2.982445451150472,19.544333847536478,-13.0328827,-0.0002479,0.0000000,2.3336146,-1.5434412,5.0000000,-1.3846365,1.0006102,1.9545892,-1.7022457,4.8718033
3603,-13,-2.974988811150472,19.544333847536478,-13.0326805,-0.0005785,0.0000000,2.3666193,-1.5561069,5.0000000,-1.4611636,1.0008641,2.3383775,-1.6510501,4.9681859
3604,-13,-2.967532171150472,19.544333847536478,-13.0324001,-0.0014876,0.0000000,2.3825603,-1.5627722,4.0000000,-1.5307211,1.0012239,2.7965698,-1.5948231,5.0273485
3605,-13,-2.960075531150472,19.544333847536478,-13.0320435,-0.0023967,0.0000000,2.3822324,-1.5636914,4.0000000,-1.5866679,1.0016866,3.2948713,-1.5407149,5.0498681
3606,-13,-2.952618891150472,19.544333847536478,-13.0316105,-0.0033058,0.0000000,2.3426855,-1.5520337,4.0000000,-1.6258410,1.0022531,3.8176422,-1.4782263,4.9961448
3607,-13,-2.945162251150472,19.544333847536478,-13.0311012,-0.0042149,0.0000000,2.2767017,-1.5320361,4.0000000,-1.6538409,1.0029058,4.3418355,-1.4102314,4.8954597
3608,-13,-2.937705611150472,19.544333847536478,-13.0305195,-0.0051240,0.0000000,2.1894457,-1.5052344,4.0000000,-1.6735032,1.0036305,4.8571391,-1.3369654,4.7594376
3609,-13,-2.930248971150472,19.544333847536478,-13.0298672,0.0039669,39.6694221,2.1152990,-1.4819224,4.0000000,-1.6875279,1.0044186,5.3609548,-1.2763170,4.6453824
3610,-13,-2.922792331150472,19.544333847536478,-13.0291471,0.0030579,30.5785122,2.0682957,-1.4665112,4.0000000,-1.6995488,1.0052651,5.8497248,-1.2334738,4.5751004
3611,-13,-2.915335691150472,19.544333847536478,-13.0283613,0.0021488,21.4876041,2.0503612,-1.4598664,4.0000000,-1.7105889,1.0061843,6.3409219,-1.2091438,4.5528092
3612,-13,-2.907879051150472,19.544333847536478,-13.0275097,0.0013223,13.2231407,2.0355909,-1.4546800,4.0000000,-1.7202299,1.0071808,6.8321414,-1.1891301,4.5433435
3613,-13,-2.900422411150472,19.544333847536478,-13.0265923,0.0004132,5.7851238,2.0095220,-1.4470657,4.0000000,-1.7296081,1.0082499,7.3212934,-1.1645234,4.5302539
3614,-13,-2.892965771150472,19.544333847536478,-13.0256100,-0.0010744,0.0000000,1.9591208,-1.4331650,4.0000000,-1.7381827,1.0093801,7.8068447,-1.1281472,4.4952693
3615,-13,-2.885509131150472,19.544333847536478,-13.0245638,-0.0019835,0.0000000,1.8865304,-1.4129064,4.0000000,-1.7432641,1.0105419,8.2747221,-1.0825489,4.4339380
3616,-13,-2.878052491150472,19.544333847536478,-13.0234575,-0.0028926,0.0000000,1.7975765,-1.3877857,4.0000000,-1.7456937,1.0117306,8.7256927,-1.0298777,4.3541260
