OID_,RegC,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3804,-12,-3.213601291150471,18.209595287536480,-12.9489050,0.0041322,43.8016510,-0.2695619,-0.3702219,4.0000000,-0.5948124,1.0248908,12.6384926,-0.1456315,1.2179800
3805,-12,-3.206144651150471,18.209595287536480,-12.9472332,0.0023140,34.7107430,-0.2334391,-0.4360784,4.0000000,-0.6689556,1.0250484,12.6785431,-0.2032012,1.3777333
3806,-12,-3.198688011150471,18.209595287536480,-12.9455509,0.0004959,25.6198349,-0.1786022,-0.5005945,4.0000000,-0.7391613,1.0253708,12.7575102,-0.2620277,1.5298043
3807,-12,-3.191231371150471,18.209595287536480,-12.9438553,-0.0013223,16.5289249,-0.1137144,-0.5589609,5.0000000,-0.8036241,1.0258597,12.8780031,-0.3142976,1.6675826
3808,-12,-3.183774731150471,18.209595287536480,-12.9421396,-0.0031405,7.4380164,-0.0433041,-0.6058170,4.0000000,-0.8555322,1.0265085,13.0396976,-0.3561017,1.7623322
3809,-12,-3.176318091150471,18.209595287536480,-12.9404020,-0.0048760,0.0000000,0.0200523,-0.6365727,4.0000000,-0.8913507,1.0272846,13.2276297,-0.3817947,1.8006874
3810,-12,-3.168861451150471,18.209595287536480,-12.9386377,0.0034711,42.9752083,0.0665170,-0.6460767,4.0000000,-0.9093722,1.0281821,13.4419127,-0.3827812,1.7611406
3811,-12,-3.161404811150471,18.209595287536480,-12.9368448,0.0016529,33.8842964,0.0869191,-0.6298419,4.0000000,-0.9087495,1.0290985,13.6588650,-0.3509343,1.6317766
3812,-12,-3.153948171150471,18.209595287536480,-12.9350262,-0.0001653,24.7933884,0.0747673,-0.5842178,4.0000000,-0.8853254,1.0299451,13.8574286,-0.2831104,1.4166766
3813,-12,-3.146491531150471,18.209595287536480,-12.9331846,-0.0019835,15.7024794,0.0514039,-0.5221785,4.0000000,-0.8418814,1.0306700,14.0226421,-0.2024757,1.1621312
3814,-12,-3.139034891150471,18.209595287536480,-12.9313259,-0.0038017,6.6115704,0.0103500,-0.4395186,4.0000000,-0.7788355,1.0312146,14.1478958,-0.1002017,0.8935249
3815,-12,-3.131578251150471,18.209595287536480,-12.9294558,0.0042149,46.2809906,-0.0390045,-0.3405166,4.0000000,-0.6981501,1.0315218,14.2195539,0.0171168,0.6490586
3816,-12,-3.124121611150471,18.209595287536480,-12.9275818,0.0023967,37.1900826,-0.0912455,-0.2274863,4.0000000,-0.6010343,1.0315205,14.2197380,0.1460617,0.4659328
3817,-12,-3.116664971150471,18.209595287536480,-12.9257145,0.0005785,28.0991745,-0.1368558,-0.1088855,4.0000000,-0.4910959,1.0311966,14.1522970,0.2733248,0.3755647
3818,-12,-3.109208331150471,18.209595287536480,-12.9238625,-0.0012397,19.0082645,-0.1741354,0.0118299,4.0000000,-0.3724383,1.0305595,14.0092325,0.3960980,0.3929803
3819,-12,-3.101751691150472,18.209595287536480,-12.9220343,-0.0030579,9.9173555,-0.2024951,0.1301506,4.0000000,-0.2521473,1.0296180,13.7961998,0.5124486,0.5189965
3820,-12,-3.094295051150472,18.209595287536480,-12.9202394,-0.0047934,1.6528926,-0.2183611,0.2420573,4.0000000,-0.1321002,1.0284053,13.5181665,0.6162148,0.7288202
3821,-12,-3.086838411150472,18.209595287536480,-12.9184856,0.0041322,41.3223152,-0.2220727,0.3451649,4.0000000,-0.0155915,1.0269890,13.1810875,0.7059214,0.9956532
3822,-12,-3.079381771150472,18.209595287536480,-12.9167786,0.0023140,32.2314034,-0.2149802,0.4373110,4.0000000,0.0904432,1.0254328,12.8010893,0.7841789,1.2885693
3823,-12,-3.071925131150472,18.209595287536480,-12.9151230,0.0004959,23.1404953,-0.1984770,0.5184236,4.0000000,0.1871478,1.0237690,12.3818207,0.8496993,1.5826910
3824,-12,-3.064468491150472,18.209595287536480,-12.9135246,-0.0013223,14.0495872,-0.1702918,0.5884595,4.0000000,0.2714889,1.0220746,11.9377975,0.9054301,1.8487601
3825,-12,-3.057011851150472,18.209595287536480,-12.9119835,-0.0031405,4.9586778,-0.1326826,0.6466087,4.0000000,0.3399999,1.0203999,11.4807558,0.9532174,2.0670853
3826,-12,-3.049555211150472,18.209595287536480,-12.9105034,-0.0045455,0.0000000,-0.0788359,0.6943497,4.0000000,0.3941992,1.0187601,11.0154781,0.9945003,2.2146997
3827,-13,-3.713196171150471,18.202138647536479,-13.0253057,0.0002479,10.7438021,-0.0390645,-0.1263510,4.0000000,-0.3252304,1.0119654,8.8200283,0.0725284,0.1514479
3828,-13,-3.705739531150471,18.202138647536479,-13.0244675,-0.0005785,6.6115704,-0.0072467,-0.1567212,4.0000000,-0.3100561,1.0121289,8.8806896,-0.0033863,0.1207743
3829,-13,-3.698282891150471,18.202138647536479,-13.0236263,-0.0014050,3.3057852,0.0195005,-0.1858773,4.0000000,-0.2936404,1.0123242,8.9515133,-0.0781142,0.1062760
3830,-13,-3.690826251150471,18.202138647536479,-13.0227766,-0.0023140,0.8264463,0.0387412,-0.2085852,4.0000000,-0.2695211,1.0125299,9.0267105,-0.1476493,0.1028463
3831,-13,-3.683369611150471,18.202138647536479,-13.0219183,-0.0031405,0.0000000,0.0518475,-0.2284233,4.0000000,-0.2429669,1.0127357,9.1002989,-0.2138797,0.1108613
3832,-13,-3.675912971150471,18.202138647536479,-13.0210466,-0.0039669,0.0000000,0.0572473,-0.2413328,4.0000000,-0.2100167,1.0129427,9.1733942,-0.2726488,0.1239530
3833,-13,-3.668456331150471,18.202138647536479,-13.0201607,-0.0048760,0.0000000,0.0563401,-0.2492201,4.0000000,-0.1738766,1.0131336,9.2413054,-0.3245637,0.1410264
3834,-13,-3.660999691150471,18.202138647536479,-13.0192595,0.0042149,42.1487617,0.0509022,-0.2544748,4.0000000,-0.1373986,1.0133020,9.2988396,-0.3715509,0.1625019
3835,-13,-3.653543051150471,18.202138647536479,-13.0183430,0.0033058,33.8842964,0.0439712,-0.2618555,4.0000000,-0.1055792,1.0134600,9.3535089,-0.4181317,0.1920256
3836,-13,-3.646086411150471,18.202138647536479,-13.0174093,0.0023967,26.4462814,0.0353366,-0.2670206,4.0000000,-0.0776404,1.0136091,9.4027023,-0.4564008,0.2207595
3837,-13,-3.638629771150471,18.202138647536479,-13.0164585,0.0014050,19.8347111,0.0268659,-0.2726076,4.0000000,-0.0548188,1.0137460,9.4488573,-0.4903963,0.2504472
3838,-13,-3.631173131150471,18.202138647536479,-13.0154896,0.0004132,14.0495872,0.0185059,-0.2766957,4.0000000,-0.0357900,1.0138839,9.4954948,-0.5176014,0.2768382
3839,-13,-3.623716491150471,18.202138647536479,-13.0145025,-0.0006612,9.0909090,0.0083693,-0.2762042,4.0000000,-0.0162545,1.0140194,9.5418596,-0.5361539,0.2966014
3840,-13,-3.616259851150471,18.202138647536479,-13.0134964,-0.0017355,4.9586778,-0.0045154,-0.2692306,4.0000000,0.0054911,1.0141438,9.5827637,-0.5439523,0.3075841
3841,-13,-3.608803211150471,18.202138647536479,-13.0124722,-0.0028099,2.4793389,-0.0185979,-0.2538094,4.0000000,0.0270165,1.0142485,9.6178761,-0.5346352,0.3036295
3842,-13,-3.601346571150471,18.202138647536479,-13.0114307,-0.0038843,0.8264463,-0.0329559,-0.2304290,4.0000000,0.0483851,1.0143141,9.6403198,-0.5092432,0.2869665
3843,-13,-3.593889931150471,18.202138647536479,-13.0103760,-0.0048760,0.0000000,-0.0449544,-0.2000115,4.0000000,0.0667585,1.0143446,9.6492758,-0.4667815,0.2582414
3844,-13,-3.586433291150471,18.202138647536479,-13.0093088,0.0042149,42.1487617,-0.0530208,-0.1644676,4.0000000,0.0809930,1.0143270,9.6430817,-0.4099283,0.2219977
3845,-13,-3.578976651150471,18.202138647536479,-13.0082340,0.0032231,33.0578499,-0.0583827,-0.1204743,4.0000000,0.0956594,1.0142490,9.6184158,-0.3366080,0.1819381
3846,-13,-3.571520011150471,18.202138647536479,-13.0071545,0.0022314,24.7933884,-0.0604262,-0.0697249,4.0000000,0.1117285,1.0141174,9.5745707,-0.2511783,0.1469256
3847,-13,-3.564063371150471,18.202138647536479,-13.0060749,0.0011570,17.3553715,-0.0593440,-0.0109976,4.0000000,0.1294123,1.0139149,9.5062399,-0.1514076,0.1257843
3848,-13,-3.556606731150471,18.202138647536479,-13.0050001,0.0000826,11.5702477,-0.0541607,0.0559341,4.0000000,0.1516435,1.0136222,9.4079676,-0.0397753,0.1281837
3849,-13,-3.549150091150471,18.202138647536479,-13.0039368,-0.0009917,6.6115704,-0.0432825,0.1267864,4.0000000,0.1761793,1.0132349,9.2734346,0.0773935,0.1597238
3850,-13,-3.541693451150471,18.202138647536479,-13.0028906,-0.0020661,3.3057852,-0.0274502,0.1970386,4.0000000,0.1995428,1.0127562,9.1049070,0.1945343,0.2212122
3851,-13,-3.534236811150471,18.202138647536479,-13.0018692,-0.0031405,0.8264463,-0.0084065,0.2585170,4.0000000,0.2188161,1.0121912,8.9015474,0.2982179,0.2972462
3852,-13,-3.526780171150471,18.202138647536479,-13.0008774,-0.0041322,0.0000000,0.0104893,0.3056675,4.0000000,0.2310009,1.0115767,8.6721897,0.3803342,0.3672119
3853,-12,-3.519323531150471,18.202138647536479,-12.9999199,0.0049587,49.5867767,0.0233139,0.3314462,4.0000000,0.2321835,1.0109483,8.4330645,0.4307088,0.4073261
3854,-12,-3.511866891150471,18.202138647536479,-12.9989986,0.0040496,40.4958687,0.0286867,0.3427725,4.0000000,0.2260299,1.0103348,8.1936111,0.4595151,0.4265195
3855,-12,-3.504410251150471,18.202138647536479,-12.9981146,0.0031405,31.4049587,0.0258500,0.3357159,4.0000000,0.2123986,1.0097562,7.9602599,0.4590332,0.4115978
3856,-12,-3.496953611150472,18.202138647536479,-12.9972677,0.0023140,23.1404953,0.0146479,0.3075974,4.0000000,0.1865146,1.0092319,7.7412734,0.4286801,0.3594010
3857,-12,-3.489496971150472,18.202138647536479,-12.9964542,0.0014876,15.7024794,-0.0012292,0.2557295,4.0000000,0.1435290,1.0087875,7.5520735,0.3679300,0.2713663
3858,-12,-3.482040331150472,18.202138647536479,-12.9956713,0.0007438,9.9173555,-0.0152314,0.1836953,4.0000000,0.0868373,1.0084375,7.3992639,0.2805534,0.1698476
3859,-12,-3.474583691150471,18.202138647536479,-12.9949121,0.0000000,5.7851238,-0.0222108,0.0937001,4.0000000,0.0140649,1.0082020,7.2943735,0.1733353,0.0816714
3860,-12,-3.467127051150471,18.202138647536479,-12.9941683,-0.0007438,2.4793389,-0.0156690,-0.0089283,4.0000000,-0.0683505,1.0080804,7.2403731,0.0504940,0.0327230
3861,-12,-3.459670411150471,18.202138647536479,-12.9934311,-0.0014050,0.8264463,0.0089498,-0.1188281,4.0000000,-0.1552285,1.0080720,7.2368531,-0.0824276,0.0401250
3862,-12,-3.452213771150471,18.202138647536479,-12.9926920,-0.0021488,0.0000000,0.0531808,-0.2313525,4.0000000,-0.2412612,1.0081860,7.2889152,-0.2214438,0.1114565
3863,-12,-3.444757131150471,18.202138647536479,-12.9919405,-0.0029752,0.0000000,0.1144938,-0.3397057,4.0000000,-0.3174921,1.0084138,7.3903480,-0.3619194,0.2400177
3864,-12,-3.437300491150471,18.202138647536479,-12.9911680,-0.0038843,0.0000000,0.1901757,-0.4426284,4.0000000,-0.3841964,1.0087444,7.5335860,-0.5010604,0.4157648
3865,-12,-3.429843851150471,18.202138647536479,-12.9903669,-0.0047934,0.0000000,0.2750431,-0.5376663,4.0000000,-0.4392011,1.0091828,7.7203989,-0.6361315,0.6248457
3866,-12,-3.422387211150471,18.202138647536479,-12.9895296,0.0042975,42.9752083,0.3687992,-0.6281599,4.0000000,-0.4869187,1.0097245,7.9439769,-0.7694010,0.8668489
3867,-12,-3.414930571150471,18.202138647536479,-12.9886503,0.0033884,33.8842964,0.4607705,-0.7070703,4.0000000,-0.5239006,1.0103803,8.2071495,-0.8902399,1.1126994
3868,-12,-3.407473931150471,18.202138647536479,-12.9877214,0.0023967,25.6198349,0.5425631,-0.7719960,4.0000000,-0.5491107,1.0111462,8.5040970,-0.9948815,1.3419318
3869,-12,-3.400017291150471,18.202138647536479,-12.9867392,0.0013223,18.1818180,0.6042705,-0.8183692,4.0000000,-0.5648395,1.0119996,8.8231506,-1.0718988,1.5217905
3870,-12,-3.392560651150471,18.202138647536479,-12.9857016,0.0002479,12.3966942,0.6541101,-0.8548732,4.0000000,-0.5779554,1.0129387,9.1595984,-1.1317911,1.6750536
3871,-12,-3.385104011150471,18.202138647536479,-12.9846058,-0.0010744,7.4380164,0.6866659,-0.8793894,4.0000000,-0.5863608,1.0139563,9.5104437,-1.1724181,1.7884099
3872,-12,-3.377647371150471,18.202138647536479,-12.9834499,-0.0023967,3.3057852,0.6984438,-0.8897774,4.0000000,-0.5905252,1.0150502,9.8747492,-1.1890297,1.8458951
3873,-12,-3.370190731150471,18.202138647536479,-12.9822340,-0.0035537,0.8264463,0.6941054,-0.8895204,4.0000000,-0.5910214,1.0161935,10.2382011,-1.1880194,1.8591974
3874,-12,-3.362734091150471,18.202138647536479,-12.9809589,-0.0045455,0.0000000,0.6775326,-0.8810700,4.0000000,-0.5871183,1.0173833,10.6045322,-1.1750215,1.8377665
3875,-12,-3.355277451150471,18.202138647536479,-12.9796247,0.0044628,45.4545441,0.6502809,-0.8652140,4.0000000,-0.5777358,1.0186269,10.9735212,-1.1526923,1.7852575
3876,-12,-3.347820811150471,18.202138647536479,-12.9782324,0.0032231,36.3636360,0.5992968,-0.8327398,4.0000000,-0.5593016,1.0198936,11.3383522,-1.1061782,1.6668776
3877,-12,-3.340364171150471,18.202138647536479,-12.9767847,0.0015702,27.2727280,0.5299742,-0.7854472,4.0000000,-0.5337011,1.0211512,11.6875887,-1.0371934,1.4960722
3878,-12,-3.332907531150472,18.202138647536479,-12.9752836,-0.0002479,18.1818180,0.4473102,-0.7249189,4.0000000,-0.5011568,1.0223464,12.0079155,-0.9486810,1.2889857
3879,-12,-3.325450891150472,18.202138647536479,-12.9737358,-0.0019008,10.7438021,0.3605248,-0.6559448,4.0000000,-0.4645432,1.0234472,12.2980385,-0.8473463,1.0728210
3880,-12,-3.317994251150472,18.202138647536479,-12.9721460,-0.0033884,4.9586778,0.2715478,-0.5781088,4.0000000,-0.4240640,1.0244226,12.5474577,-0.7321537,0.8562706
3881,-12,-3.310537611150472,18.202138647536479,-12.9705210,-0.0047107,0.8264463,0.1877667,-0.4963428,4.0000000,-0.3841230,1.0252315,12.7489233,-0.6085626,0.6623501
3882,-12,-3.303080971150472,18.202138647536479,-12.9688673,0.0039669,42.9752083,0.1157380,-0.4187135,4.0000000,-0.3452104,1.0258520,12.9005375,-0.4922166,0.5139409
3883,-12,-3.295624331150472,18.202138647536479,-12.9671926,0.0021488,33.8842964,0.0534959,-0.3455812,4.0000000,-0.3084063,1.0262947,13.0088291,-0.3827562,0.4087399
3884,-12,-3.288167691150472,18.202138647536479,-12.9655027,0.0003306,24.7933884,0.0006662,-0.2805808,4.0000000,-0.2783686,1.0265669,13.0720854,-0.2827931,0.3483895
3885,-12,-3.280711051150472,18.202138647536479,-12.9638042,-0.0014876,15.7024794,-0.0501731,-0.2181522,4.0000000,-0.2551194,1.0266591,13.0941896,-0.1811850,0.3250555
3886,-12,-3.273254411150472,18.202138647536479,-12.9621019,-0.0032231,7.4380164,-0.0972351,-0.1646044,4.0000000,-0.2422270,1.0265691,13.0710964,-0.0869818,0.3394623
3887,-12,-3.265797771150472,18.202138647536479,-12.9604034,-0.0047107,1.6528926,-0.1404669,-0.1251372,4.0000000,-0.2403793,1.0263103,13.0043564,-0.0098951,0.3846126
3888,-12,-3.258341131150472,18.202138647536479,-12.9587126,0.0039669,42.1487617,-0.1782261,-0.1060799,4.0000000,-0.2529333,1.0259446,12.9135590,0.0407735,0.4484167
3889,-12,-3.250884491150472,18.202138647536479,-12.9570322,0.0021488,33.0578499,-0.2137948,-0.1020286,4.0000000,-0.2774231,1.0255101,12.8041019,0.0733659,0.5230579
3890,-12,-3.243427851150471,18.202138647536479,-12.9553652,0.0003306,23.9669418,-0.2405776,-0.1227749,4.0000000,-0.3152946,1.0250404,12.6833897,0.0697447,0.6029868
3891,-12,-3.235971211150471,18.202138647536479,-12.9537106,-0.0014876,14.8760328,-0.2540274,-0.1650437,4.0000000,-0.3638622,1.0246269,12.5772324,0.0337748,0.6871716
3892,-12,-3.228514571150471,18.202138647536479,-12.9520655,-0.0033058,5.7851238,-0.2559028,-0.2211796,4.0000000,-0.4227605,1.0243189,12.4985523,-0.0195986,0.7883691
3893,-12,-3.221057931150471,18.202138647536479,-12.9504261,-0.0047934,0.0000000,-0.2504622,-0.2811993,4.0000000,-0.4887035,1.0241215,12.4470978,-0.0736952,0.9113059
3894,-12,-3.213601291150471,18.202138647536479,-12.9487886,0.0040496,42.9752083,-0.2259871,-0.3508142,4.0000000,-0.5608055,1.0240538,12.4282303,-0.1408229,1.0539892
3895,-12,-3.206144651150471,18.202138647536479,-12.9471493,0.0022314,33.8842964,-0.1899841,-0.4209655,4.0000000,-0.6338141,1.0241462,12.4520264,-0.2081169,1.2169155
3896,-12,-3.198688011150471,18.202138647536479,-12.9455013,0.0004132,24.7933884,-0.1371020,-0.4914382,4.0000000,-0.7038590,1.0244055,12.5177259,-0.2790174,1.3883944
3897,-12,-3.191231371150471,18.202138647536479,-12.9438400,-0.0014050,15.7024794,-0.0753925,-0.5555069,4.0000000,-0.7690377,1.0248439,12.6263046,-0.3419763,1.5542042
3898,-12,-3.183774731150471,18.202138647536479,-12.9421597,-0.0032231,6.6115704,-0.0084093,-0.6105693,5.0000000,-0.8255890,1.0254470,12.7794342,-0.3955496,1.6974529
3899,-12,-3.176318091150471,18.202138647536479,-12.9404564,-0.0047934,0.0000000,0.0525793,-0.6503448,4.0000000,-0.8691929,1.0261883,12.9624958,-0.4314969,1.7932106
3900,-12,-3.168861451150471,18.202138647536479,-12.9387264,0.0036364,42.9752083,0.0960513,-0.6687241,4.0000000,-0.8966860,1.0270647,13.1775551,-0.4407621,1.8143269
3901,-12,-3.161404811150471,18.202138647536479,-12.9369669,0.0018182,33.8842964,0.1131123,-0.6618605,4.0000000,-0.9089879,1.0279937,13.4008026,-0.4147330,1.7462274
3902,-12,-3.153948171150471,18.202138647536479,-12.9351788,0.0000000,24.7933884,0.0995491,-0.6265869,4.0000000,-0.9005005,1.0288867,13.6131487,-0.3526732,1.5824844
3903,-12,-3.146491531150471,18.202138647536479,-12.9333658,-0.0018182,15.7024794,0.0733814,-0.5726628,4.0000000,-0.8707316,1.0296869,13.8006325,-0.2745939,1.3564430
3904,-12,-3.139034891150471,18.202138647536479,-12.9315310,-0.0036364,6.6115704,0.0297172,-0.4975820,4.0000000,-0.8211180,1.0303500,13.9516792,-0.1740460,1.0942960
3905,-12,-3.131578251150471,18.202138647536479,-12.9296799,0.0044628,47.9338837,-0.0197587,-0.4054593,4.0000000,-0.7520615,1.0307920,14.0565815,-0.0588570,0.8270578
3906,-12,-3.124121611150471,18.202138647536479,-12.9278221,0.0026446,38.8429756,-0.0680877,-0.2996354,4.0000000,-0.6645171,1.0309684,14.0968208,0.0652463,0.5909263
3907,-12,-3.116664971150471,18.202138647536479,-12.9259634,0.0008264,29.7520657,-0.1113288,-0.1848152,4.0000000,-0.5624030,1.0308659,14.0763931,0.1927726,0.4258653
3908,-12,-3.109208331150471,18.202138647536479,-12.9241142,-0.0009917,20.6611576,-0.1463926,-0.0647737,4.0000000,-0.4491169,1.0304430,13.9842243,0.3195695,0.3565392
3909,-12,-3.101751691150472,18.202138647536479,-12.9222832,-0.0028099,11.5702477,-0.1705138,0.0561183,4.0000000,-0.3291422,1.0297238,13.8202581,0.4413788,0.3925897
3910,-12,-3.094295051150472,18.202138647536479,-12.9204788,-0.0046281,2.4793389,-0.1804839,0.1701674,4.0000000,-0.2077157,1.0287278,13.5925655,0.5480506,0.5184135
3911,-12,-3.086838411150472,18.202138647536479,-12.9187098,0.0042149,42.1487617,-0.1776975,0.2787953,4.0000000,-0.0868984,1.0274992,13.3042526,0.6444890,0.7188472
3912,-12,-3.079381771150472,18.202138647536479,-12.9169817,0.0023967,33.0578499,-0.1633231,0.3786660,4.0000000,0.0284673,1.0261014,12.9670858,0.7288648,0.9685749
3913,-12,-3.071925131150472,18.202138647536479,-12.9153013,0.0005785,23.9669418,-0.1384515,0.4670094,4.0000000,0.1356084,1.0245671,12.5855684,0.7984103,1.2343765
3914,-12,-3.064468491150472,18.202138647536479,-12.9136724,-0.0012397,14.8760328,-0.1026825,0.5461842,4.0000000,0.2328824,1.0229703,12.1759472,0.8594860,1.4986676
3915,-12,-3.057011851150472,18.202138647536479,-12.9120989,-0.0030579,5.7851238,-0.0547217,0.6175740,4.0000000,0.3184785,1.0213480,11.7440958,0.9166695,1.7463034
3916,-12,-3.049555211150472,18.202138647536479,-12.9105825,-0.0045455,0.0000000,0.0122118,0.6808454,4.0000000,0.3917057,1.0197213,11.2925358,0.9699851,1.9462112
3917,-13,-3.705739531150471,18.194682007536482,-13.0236530,-0.0013223,4.1322312,-0.0154358,-0.1218033,4.0000000,-0.2645213,1.0124576,8.9988327,0.0209147,0.0966301
3918,-13,-3.698282891150471,18.194682007536482,-13.0228033,-0.0021488,1.6528926,0.0073716,-0.1454718,4.0000000,-0.2443652,1.0126053,9.0525122,-0.0465784,0.0750363
3919,-13,-3.690826251150471,18.194682007536482,-13.0219498,-0.0030579,0.0000000,0.0234081,-0.1658000,4.0000000,-0.2201748,1.0127660,9.1096411,-0.1114251,0.0674148
3920,-13,-3.683369611150471,18.194682007536482,-13.0210876,-0.0038843,0.0000000,0.0328060,-0.1816009,4.0000000,-0.1908072,1.0129254,9.1665087,-0.1723945,0.0700053
3921,-13,-3.675912971150471,18.194682007536482,-13.0202169,-0.0047934,0.0000000,0.0362512,-0.1938176,4.0000000,-0.1584507,1.0130845,9.2233200,-0.2291846,0.0811893
3922,-13,-3.668456331150471,18.194682007536482,-13.0193338,0.0042975,42.9752083,0.0336249,-0.2005504,4.0000000,-0.1211128,1.0132333,9.2748690,-0.2799880,0.0969588
3923,-13,-3.660999691150471,18.194682007536482,-13.0184383,0.0033884,34.7107430,0.0284456,-0.2084527,4.0000000,-0.0880298,1.0133576,9.3161402,-0.3288757,0.1205274
3924,-13,-3.653543051150471,18.194682007536482,-13.0175295,0.0024793,27.2727280,0.0219423,-0.2177393,4.0000000,-0.0604046,1.0134740,9.3553600,-0.3750741,0.1499592
3925,-13,-3.646086411150471,18.194682007536482,-13.0166054,0.0015702,20.6611576,0.0152340,-0.2274395,4.0000000,-0.0382954,1.0135835,9.3928680,-0.4165836,0.1813992
3926,-13,-3.638629771150471,18.194682007536482,-13.0156660,0.0005785,14.8760328,0.0095207,-0.2377882,4.0000000,-0.0220558,1.0136909,9.4281836,-0.4535206,0.2128982
3927,-13,-3.631173131150471,18.194682007536482,-13.0147104,-0.0004132,9.9173555,0.0040095,-0.2471305,4.0000000,-0.0085600,1.0138050,9.4672232,-0.4857011,0.2428578
3928,-13,-3.623716491150471,18.194682007536482,-13.0137367,-0.0014876,5.7851238,-0.0029895,-0.2516536,4.0000000,0.0058220,1.0139189,9.5053988,-0.5091292,0.2665702
3929,-13,-3.616259851150471,18.194682007536482,-13.0127459,-0.0025620,2.4793389,-0.0117356,-0.2513584,4.0000000,0.0208273,1.0140214,9.5383692,-0.5235442,0.2840675
